_id,rt,trial_type,trial_index,time_elapsed,internal_node_id,subject,__v,response,theword
6636ffaabf39dcf9df940846,5842,survey-multi-choice,49,316279,0,602084a1e5330d6c7ad1d17e,0,"{""Q0"":""shape""}",A square belongs to a category that is organized by
6636ffaabf39dcf9df940848,9904,survey-multi-choice,50,328207,0,602084a1e5330d6c7ad1d17e,0,"{""Q0"":""none of these""}",stone
6636ffaabf39dcf9df94084a,11049,survey-multi-choice,51,339257,0,602084a1e5330d6c7ad1d17e,0,"{""Q0"":""shape""}",taxi
6636ffaabf39dcf9df94084c,4290,survey-multi-choice,52,343547,0,602084a1e5330d6c7ad1d17e,0,"{""Q0"":""material""}",spaghetti
6636ffaabf39dcf9df94084e,6369,survey-multi-choice,53,349917,0,602084a1e5330d6c7ad1d17e,0,"{""Q0"":""material""}",kefir
6636ffaabf39dcf9df940850,9283,survey-multi-choice,54,359201,0,602084a1e5330d6c7ad1d17e,0,"{""Q0"":""none of these""}",dumpling
6636ffaabf39dcf9df940852,7048,survey-multi-choice,55,366249,0,602084a1e5330d6c7ad1d17e,0,"{""Q0"":""none of these""}",rag
6636ffaabf39dcf9df940854,3991,survey-multi-choice,56,370241,0,602084a1e5330d6c7ad1d17e,0,"{""Q0"":""none of these""}",clothes
6636ffaabf39dcf9df940856,4310,survey-multi-choice,58,381435,0,602084a1e5330d6c7ad1d17e,0,"{""Q0"":""shape""}",snake
6636ffaabf39dcf9df940858,6883,survey-multi-choice,57,377125,0,602084a1e5330d6c7ad1d17e,0,"{""Q0"":""none of these""}",sled
6636ffaabf39dcf9df94085a,8096,survey-multi-choice,59,389531,0,602084a1e5330d6c7ad1d17e,0,"{""Q0"":""none of these""}",boulder
6636ffaabf39dcf9df94085c,11569,survey-multi-choice,60,401101,0,602084a1e5330d6c7ad1d17e,0,"{""Q0"":""shape""}",bag
6636ffaabf39dcf9df94085e,9484,survey-multi-choice,61,410585,0,602084a1e5330d6c7ad1d17e,0,"{""Q0"":""none of these""}",sleeve
6636ffaabf39dcf9df940860,4706,survey-multi-choice,62,415291,0,602084a1e5330d6c7ad1d17e,0,"{""Q0"":""material""}",sprouts
6636ffaabf39dcf9df940862,5291,survey-multi-choice,63,420583,0,602084a1e5330d6c7ad1d17e,0,"{""Q0"":""shape""}",chopstick
6636ffaabf39dcf9df940864,5282,survey-multi-choice,66,443611,0,602084a1e5330d6c7ad1d17e,0,"{""Q0"":""shape""}",skirt
6636ffaabf39dcf9df940866,12812,survey-multi-choice,64,433395,0,602084a1e5330d6c7ad1d17e,0,"{""Q0"":""color""}",coke
6636ffaabf39dcf9df940868,4933,survey-multi-choice,65,438329,0,602084a1e5330d6c7ad1d17e,0,"{""Q0"":""none of these""}",fruit
6636ffaabf39dcf9df94086a,6535,survey-multi-choice,68,459847,0,602084a1e5330d6c7ad1d17e,0,"{""Q0"":""none of these""}",gas
6636ffaabf39dcf9df94086c,9699,survey-multi-choice,67,453311,0,602084a1e5330d6c7ad1d17e,0,"{""Q0"":""none of these""}",stool
6636ffaabf39dcf9df94086e,6643,survey-multi-choice,69,466491,0,602084a1e5330d6c7ad1d17e,0,"{""Q0"":""material""}",Persimmon
6636ffaabf39dcf9df940870,4184,survey-multi-choice,70,470675,0,602084a1e5330d6c7ad1d17e,0,"{""Q0"":""color""}",lavender
6636ffaabf39dcf9df940872,3589,instructions,71,474265,0,602084a1e5330d6c7ad1d17e,0,,
6636ffd2bf39dcf9df940874,22688,instructions,0,22690,0,66343a975aa0513bc7745597,0,,
6636ffd2bf39dcf9df940876,7573,instructions,1,30263,0,66343a975aa0513bc7745597,0,,
6636ffd2bf39dcf9df940878,48293,html-button-response,2,78560,0,66343a975aa0513bc7745597,0,0,
6636ffd2bf39dcf9df94087a,12823,survey-multi-choice,3,91385,0,66343a975aa0513bc7745597,0,"{""Q0"":""Mass noun""}",Would you like a chair? chair is a
6636ffd2bf39dcf9df94087c,7339,survey-multi-choice,4,107451,0,66343a975aa0513bc7745597,0,"{""Q0"":""Count noun""}",strawberry
6636ffd2bf39dcf9df94087e,6090,survey-multi-choice,5,113543,0,66343a975aa0513bc7745597,0,"{""Q0"":""Count noun""}",hat
6636ffd2bf39dcf9df940880,8774,survey-multi-choice,6,122318,0,66343a975aa0513bc7745597,0,"{""Q0"":""Mass noun""}",eye
6636ffd2bf39dcf9df940882,3918,survey-multi-choice,7,126237,0,66343a975aa0513bc7745597,0,"{""Q0"":""Count noun""}",cracker
6636ffd2bf39dcf9df940884,16243,survey-multi-choice,8,142481,0,66343a975aa0513bc7745597,0,"{""Q0"":""Count noun""}",mouse
6636ffd2bf39dcf9df940886,3704,survey-multi-choice,9,146187,0,66343a975aa0513bc7745597,0,"{""Q0"":""Count noun""}",pen
6636ffd2bf39dcf9df940888,2979,survey-multi-choice,10,149167,0,66343a975aa0513bc7745597,0,"{""Q0"":""Count noun""}",banana
6636ffd2bf39dcf9df94088a,3204,survey-multi-choice,11,152372,0,66343a975aa0513bc7745597,0,"{""Q0"":""Mass noun""}",water (beverage)
6636ffd2bf39dcf9df94088c,3516,survey-multi-choice,12,155889,0,66343a975aa0513bc7745597,0,"{""Q0"":""Count noun""}",chair
6636ffd2bf39dcf9df94088e,5636,survey-multi-choice,13,161527,0,66343a975aa0513bc7745597,0,"{""Q0"":""Count noun""}",monkey
6636ffd2bf39dcf9df940890,3180,survey-multi-choice,14,164708,0,66343a975aa0513bc7745597,0,"{""Q0"":""Count noun""}",owl
6636ffd2bf39dcf9df940892,4157,survey-multi-choice,15,168865,0,66343a975aa0513bc7745597,0,"{""Q0"":""Count noun""}",bowl
6636ffd2bf39dcf9df940894,4135,survey-multi-choice,16,173002,0,66343a975aa0513bc7745597,0,"{""Q0"":""Count noun""}",bottle
6636ffd2bf39dcf9df940896,3549,survey-multi-choice,17,176551,0,66343a975aa0513bc7745597,0,"{""Q0"":""Mass noun""}",grass
6636ffd2bf39dcf9df940898,5582,survey-multi-choice,18,182134,0,66343a975aa0513bc7745597,0,"{""Q0"":""Count noun""}",fish (food)
6636ffd2bf39dcf9df94089a,8578,survey-multi-choice,19,190713,0,66343a975aa0513bc7745597,0,"{""Q0"":""Mass noun""}",mouth
6636ffd2bf39dcf9df94089c,4082,survey-multi-choice,20,194795,0,66343a975aa0513bc7745597,0,"{""Q0"":""Count noun""}",teddybear
6636ffd2bf39dcf9df94089e,7128,survey-multi-choice,21,201925,0,66343a975aa0513bc7745597,0,"{""Q0"":""Count noun""}",brush (object)
6636ffd2bf39dcf9df9408a0,4728,survey-multi-choice,22,206654,0,66343a975aa0513bc7745597,0,"{""Q0"":""Count noun""}",key
6636ffd2bf39dcf9df9408a2,7647,survey-multi-choice,23,214301,0,66343a975aa0513bc7745597,0,"{""Q0"":""Count noun""}",rock (object)
6636ffd2bf39dcf9df9408a4,6738,survey-multi-choice,24,221041,0,66343a975aa0513bc7745597,0,"{""Q0"":""count noun""}",grey
6636ffd2bf39dcf9df9408a6,25884,html-button-response,25,246927,0,66343a975aa0513bc7745597,0,0,
6636ffd2bf39dcf9df9408a8,9479,survey-multi-choice,26,256407,0,66343a975aa0513bc7745597,0,"{""Q0"":""solid""}",A block of metal
6636ffd2bf39dcf9df9408aa,18337,survey-multi-choice,27,278679,0,66343a975aa0513bc7745597,0,"{""Q0"":""non-solid""}",cereal
6636ffd2bf39dcf9df9408ac,5537,survey-multi-choice,28,284218,0,66343a975aa0513bc7745597,0,"{""Q0"":""solid""}",banana
6636ffd2bf39dcf9df9408ae,5351,survey-multi-choice,29,289570,0,66343a975aa0513bc7745597,0,"{""Q0"":""solid""}",food
6636ffd2bf39dcf9df9408b0,7676,survey-multi-choice,30,297247,0,66343a975aa0513bc7745597,0,"{""Q0"":""non-solid""}",puzzle
6636ffd2bf39dcf9df9408b2,4279,survey-multi-choice,31,301527,0,66343a975aa0513bc7745597,0,"{""Q0"":""solid""}",slide (object)
6636ffd2bf39dcf9df9408b4,6321,survey-multi-choice,32,307849,0,66343a975aa0513bc7745597,0,"{""Q0"":""non-solid""}",pizza
6636ffd2bf39dcf9df9408b6,4259,survey-multi-choice,33,312109,0,66343a975aa0513bc7745597,0,"{""Q0"":""non-solid""}",yogurt
6636ffd2bf39dcf9df9408b8,2792,survey-multi-choice,34,314902,0,66343a975aa0513bc7745597,0,"{""Q0"":""non-solid""}",drink (beverage)
6636ffd2bf39dcf9df9408ba,4203,survey-multi-choice,35,319107,0,66343a975aa0513bc7745597,0,"{""Q0"":""solid""}",tv
6636ffd2bf39dcf9df9408bc,3811,survey-multi-choice,36,322919,0,66343a975aa0513bc7745597,0,"{""Q0"":""solid""}",orange (food)
6636ffd2bf39dcf9df9408be,4326,survey-multi-choice,37,327246,0,66343a975aa0513bc7745597,0,"{""Q0"":""solid""}",doll
6636ffd2bf39dcf9df9408c0,6639,survey-multi-choice,38,333886,0,66343a975aa0513bc7745597,0,"{""Q0"":""solid""}",nose
6636ffd2bf39dcf9df9408c2,3955,survey-multi-choice,39,337843,0,66343a975aa0513bc7745597,0,"{""Q0"":""solid""}",airplane
6636ffd2bf39dcf9df9408c4,2433,survey-multi-choice,40,340277,0,66343a975aa0513bc7745597,0,"{""Q0"":""solid""}",spoon
6636ffd2bf39dcf9df9408c6,11881,survey-multi-choice,41,352159,0,66343a975aa0513bc7745597,0,"{""Q0"":""solid""}",corn
6636ffd2bf39dcf9df9408c8,3448,survey-multi-choice,42,355607,0,66343a975aa0513bc7745597,0,"{""Q0"":""solid""}",boat
6636ffd2bf39dcf9df9408ca,4243,survey-multi-choice,43,359851,0,66343a975aa0513bc7745597,0,"{""Q0"":""non-solid""}",carrot
6636ffd2bf39dcf9df9408cc,2332,survey-multi-choice,44,362183,0,66343a975aa0513bc7745597,0,"{""Q0"":""solid""}",firetruck
6636ffd2bf39dcf9df9408ce,3133,survey-multi-choice,45,365317,0,66343a975aa0513bc7745597,0,"{""Q0"":""solid""}",bicycle
6636ffd2bf39dcf9df9408d0,3349,survey-multi-choice,46,368667,0,66343a975aa0513bc7745597,0,"{""Q0"":""solid""}",hand
6636ffd2bf39dcf9df9408d2,2363,survey-multi-choice,47,371031,0,66343a975aa0513bc7745597,0,"{""Q0"":""solid""}",PURPLE
6636ffd2bf39dcf9df9408d4,101482,html-button-response,48,472515,0,66343a975aa0513bc7745597,0,0,
6636ffd2bf39dcf9df9408d6,10807,survey-multi-choice,49,483323,0,66343a975aa0513bc7745597,0,"{""Q0"":""shape""}",A square belongs to a category that is organized by
6636ffd2bf39dcf9df9408d8,13782,survey-multi-choice,50,499669,0,66343a975aa0513bc7745597,0,"{""Q0"":""shape""}",bunny
6636ffd2bf39dcf9df9408da,5487,survey-multi-choice,51,505157,0,66343a975aa0513bc7745597,0,"{""Q0"":""shape""}",finger
6636ffd2bf39dcf9df9408dc,4158,survey-multi-choice,52,509316,0,66343a975aa0513bc7745597,0,"{""Q0"":""shape""}",orange (food)
6636ffd2bf39dcf9df9408de,8806,survey-multi-choice,53,518123,0,66343a975aa0513bc7745597,0,"{""Q0"":""shape""}",elephant
6636ffd3bf39dcf9df9408e0,5841,survey-multi-choice,54,523965,0,66343a975aa0513bc7745597,0,"{""Q0"":""shape""}",pen
6636ffd3bf39dcf9df9408e2,4657,survey-multi-choice,55,528622,0,66343a975aa0513bc7745597,0,"{""Q0"":""shape""}",owl
6636ffd3bf39dcf9df9408e4,4611,survey-multi-choice,56,533234,0,66343a975aa0513bc7745597,0,"{""Q0"":""color""}",drink (beverage)
6636ffd3bf39dcf9df9408e6,10223,survey-multi-choice,57,543458,0,66343a975aa0513bc7745597,0,"{""Q0"":""shape""}",food
6636ffd3bf39dcf9df9408e8,3257,survey-multi-choice,58,546716,0,66343a975aa0513bc7745597,0,"{""Q0"":""shape""}",tree
6636ffd3bf39dcf9df9408ea,5436,survey-multi-choice,59,552153,0,66343a975aa0513bc7745597,0,"{""Q0"":""shape""}",tongue
6636ffd3bf39dcf9df9408ec,3593,survey-multi-choice,60,555747,0,66343a975aa0513bc7745597,0,"{""Q0"":""shape""}",cake
6636ffd3bf39dcf9df9408ee,11280,survey-multi-choice,61,567028,0,66343a975aa0513bc7745597,0,"{""Q0"":""shape""}",cup
6636ffd3bf39dcf9df9408f0,3056,survey-multi-choice,62,570085,0,66343a975aa0513bc7745597,0,"{""Q0"":""shape""}",lion
6636ffd3bf39dcf9df9408f2,3062,survey-multi-choice,63,573148,0,66343a975aa0513bc7745597,0,"{""Q0"":""shape""}",animal
6636ffd3bf39dcf9df9408f4,7313,survey-multi-choice,65,584691,0,66343a975aa0513bc7745597,0,"{""Q0"":""shape""}",story
6636ffd3bf39dcf9df9408f6,4227,survey-multi-choice,64,577377,0,66343a975aa0513bc7745597,0,"{""Q0"":""shape""}",cookie
6636ffd3bf39dcf9df9408f8,3377,survey-multi-choice,66,588069,0,66343a975aa0513bc7745597,0,"{""Q0"":""shape""}",soap
6636ffd3bf39dcf9df9408fa,3896,survey-multi-choice,67,591965,0,66343a975aa0513bc7745597,0,"{""Q0"":""color""}",grass
6636ffd3bf39dcf9df9408fc,5495,survey-multi-choice,68,597462,0,66343a975aa0513bc7745597,0,"{""Q0"":""shape""}",bread
6636ffd3bf39dcf9df9408fe,4064,survey-multi-choice,69,601527,0,66343a975aa0513bc7745597,0,"{""Q0"":""shape""}",car
6636ffd3bf39dcf9df940900,5149,survey-multi-choice,70,606677,0,66343a975aa0513bc7745597,0,"{""Q0"":""color""}",lavender
6636ffd3bf39dcf9df940902,6175,instructions,71,612852,0,66343a975aa0513bc7745597,0,,
6636ffdebf39dcf9df940904,160235,instructions,0,160250,0,65e375be470bd219def568a7,0,,
6636ffdebf39dcf9df940906,6869,survey-multi-choice,3,205609,0,65e375be470bd219def568a7,0,"{""Q0"":""count noun""}",Would you like a chair? chair is a
6636ffdebf39dcf9df940908,7714,instructions,1,167964,0,65e375be470bd219def568a7,0,,
6636ffdebf39dcf9df94090a,3662,survey-multi-choice,4,211682,0,65e375be470bd219def568a7,0,"{""Q0"":""Count noun""}",robot
6636ffdebf39dcf9df94090c,3096,survey-multi-choice,5,214779,0,65e375be470bd219def568a7,0,"{""Q0"":""Count noun""}",board game
6636ffdebf39dcf9df94090e,3697,survey-multi-choice,6,218476,0,65e375be470bd219def568a7,0,"{""Q0"":""Mass noun""}",tofu
6636ffdebf39dcf9df940910,30774,html-button-response,2,198739,0,65e375be470bd219def568a7,0,0,
6636ffdebf39dcf9df940912,3738,survey-multi-choice,7,222215,0,65e375be470bd219def568a7,0,"{""Q0"":""Count noun""}",boulder
6636ffdebf39dcf9df940914,2924,survey-multi-choice,8,225139,0,65e375be470bd219def568a7,0,"{""Q0"":""Count noun""}",dress shoe
6636ffdebf39dcf9df940916,6036,survey-multi-choice,12,239973,0,65e375be470bd219def568a7,0,"{""Q0"":""Count noun""}",watermelon
6636ffdebf39dcf9df940918,2376,survey-multi-choice,10,229997,0,65e375be470bd219def568a7,0,"{""Q0"":""Mass noun""}",pudding
6636ffdebf39dcf9df94091a,3938,survey-multi-choice,11,233936,0,65e375be470bd219def568a7,0,"{""Q0"":""Count noun""}",donut
6636ffdebf39dcf9df94091c,2482,survey-multi-choice,9,227621,0,65e375be470bd219def568a7,0,"{""Q0"":""Count noun""}",battery
