"theword","block","response","totcount","count","proportion","language"
"crane","category_organization","material",7,2,0.285714285714286,"Catalan"
"crane","category_organization","none of these",7,2,0.285714285714286,"Mandarin (Beijing)"
"crane","category_organization","none of these",7,2,0.285714285714286,"Spanish (European)"
"crane","category_organization","none of these",7,2,0.285714285714286,"Mandarin (Taiwanese)"
"crane","category_organization","none of these",7,2,0.285714285714286,"Catalan"
"crane","category_organization","shape",7,3,0.428571428571429,"Mandarin (Beijing)"
"crane","category_organization","shape",7,3,0.428571428571429,"Spanish (European)"
"crane","category_organization","shape",7,3,0.428571428571429,"Mandarin (Taiwanese)"
"crane","category_organization","shape",7,3,0.428571428571429,"Catalan"
"crayon","category_organization","color",7,4,0.571428571428571,"Mandarin (Taiwanese)"
"crayon","category_organization","color",7,4,0.571428571428571,"English (Australian)"
"crayon","category_organization","color",7,4,0.571428571428571,"Spanish (Mexican)"
"crayon","category_organization","color",7,4,0.571428571428571,"Japanese"
"crayon","category_organization","color",7,4,0.571428571428571,"English (American)"
"crayon","category_organization","color",7,4,0.571428571428571,"Korean"
"crayon","category_organization","color",7,4,0.571428571428571,"Turkish"
"crayon","category_organization","color",7,4,0.571428571428571,"Mandarin (Taiwanese)"
"crayon","category_organization","material",7,1,0.142857142857143,"Mandarin (Taiwanese)"
"crayon","category_organization","material",7,1,0.142857142857143,"English (Australian)"
"crayon","category_organization","material",7,1,0.142857142857143,"Spanish (Mexican)"
"crayon","category_organization","material",7,1,0.142857142857143,"Japanese"
"crayon","category_organization","material",7,1,0.142857142857143,"English (American)"
"crayon","category_organization","material",7,1,0.142857142857143,"Korean"
"crayon","category_organization","material",7,1,0.142857142857143,"Turkish"
"crayon","category_organization","material",7,1,0.142857142857143,"Mandarin (Taiwanese)"
"crayon","category_organization","shape",7,2,0.285714285714286,"Mandarin (Taiwanese)"
"crayon","category_organization","shape",7,2,0.285714285714286,"English (Australian)"
"crayon","category_organization","shape",7,2,0.285714285714286,"Spanish (Mexican)"
"crayon","category_organization","shape",7,2,0.285714285714286,"Japanese"
"crayon","category_organization","shape",7,2,0.285714285714286,"English (American)"
"crayon","category_organization","shape",7,2,0.285714285714286,"Korean"
"crayon","category_organization","shape",7,2,0.285714285714286,"Turkish"
"crayon","category_organization","shape",7,2,0.285714285714286,"Mandarin (Taiwanese)"
"crib","category_organization","material",8,1,0.125,"English (Australian)"
"crib","category_organization","material",8,1,0.125,"English (American)"
"crib","category_organization","material",8,1,0.125,"Spanish (Mexican)"
"crib","category_organization","material",8,1,0.125,"Spanish (European)"
"crib","category_organization","material",8,1,0.125,"Cantonese"
"crib","category_organization","shape",8,7,0.875,"English (Australian)"
"crib","category_organization","shape",8,7,0.875,"English (American)"
"crib","category_organization","shape",8,7,0.875,"Spanish (Mexican)"
"crib","category_organization","shape",8,7,0.875,"Spanish (European)"
"crib","category_organization","shape",8,7,0.875,"Cantonese"
"crocodile","category_organization","none of these",13,8,0.615384615384615,"Spanish (European)"
"crocodile","category_organization","none of these",13,8,0.615384615384615,"English (Australian)"
"crocodile","category_organization","none of these",13,8,0.615384615384615,"Korean"
"crocodile","category_organization","none of these",13,8,0.615384615384615,"Turkish"
"crocodile","category_organization","none of these",13,8,0.615384615384615,"Japanese"
"crocodile","category_organization","none of these",13,8,0.615384615384615,"Russian"
"crocodile","category_organization","none of these",13,8,0.615384615384615,"French (French)"
"crocodile","category_organization","shape",13,5,0.384615384615385,"Spanish (European)"
"crocodile","category_organization","shape",13,5,0.384615384615385,"English (Australian)"
"crocodile","category_organization","shape",13,5,0.384615384615385,"Korean"
"crocodile","category_organization","shape",13,5,0.384615384615385,"Turkish"
"crocodile","category_organization","shape",13,5,0.384615384615385,"Japanese"
"crocodile","category_organization","shape",13,5,0.384615384615385,"Russian"
"crocodile","category_organization","shape",13,5,0.384615384615385,"French (French)"
"croissant","category_organization","material",6,3,0.5,"Catalan"
"croissant","category_organization","none of these",6,2,0.333333333333333,"Catalan"
"croissant","category_organization","shape",6,1,0.166666666666667,"Catalan"
"croquette","category_organization","none of these",10,3,0.3,"Catalan"
"croquette","category_organization","none of these",10,3,0.3,"Spanish (European)"
"croquette","category_organization","color",10,2,0.2,"Catalan"
"croquette","category_organization","color",10,2,0.2,"Spanish (European)"
"croquette","category_organization","material",10,2,0.2,"Catalan"
"croquette","category_organization","material",10,2,0.2,"Spanish (European)"
"croquette","category_organization","shape",10,3,0.3,"Catalan"
"croquette","category_organization","shape",10,3,0.3,"Spanish (European)"
"crow","category_organization","material",7,1,0.142857142857143,"Kiswahili"
"crow","category_organization","material",7,1,0.142857142857143,"Turkish"
"crow","category_organization","material",7,1,0.142857142857143,"Japanese"
"crow","category_organization","material",7,1,0.142857142857143,"Russian"
"crow","category_organization","none of these",7,5,0.714285714285714,"Kiswahili"
"crow","category_organization","none of these",7,5,0.714285714285714,"Turkish"
"crow","category_organization","none of these",7,5,0.714285714285714,"Japanese"
"crow","category_organization","none of these",7,5,0.714285714285714,"Russian"
"crow","category_organization","shape",7,1,0.142857142857143,"Kiswahili"
"crow","category_organization","shape",7,1,0.142857142857143,"Turkish"
"crow","category_organization","shape",7,1,0.142857142857143,"Japanese"
"crow","category_organization","shape",7,1,0.142857142857143,"Russian"
"cucumber","category_organization","none of these",8,2,0.25,"Mandarin (Beijing)"
"cucumber","category_organization","none of these",8,2,0.25,"Russian"
"cucumber","category_organization","none of these",8,2,0.25,"Japanese"
"cucumber","category_organization","none of these",8,2,0.25,"Turkish"
"cucumber","category_organization","material",8,2,0.25,"Mandarin (Beijing)"
"cucumber","category_organization","material",8,2,0.25,"Russian"
"cucumber","category_organization","material",8,2,0.25,"Japanese"
"cucumber","category_organization","material",8,2,0.25,"Turkish"
"cucumber","category_organization","shape",8,4,0.5,"Mandarin (Beijing)"
"cucumber","category_organization","shape",8,4,0.5,"Russian"
"cucumber","category_organization","shape",8,4,0.5,"Japanese"
"cucumber","category_organization","shape",8,4,0.5,"Turkish"
"cup","category_organization","shape",6,4,0.666666666666667,"English (Australian)"
"cup","category_organization","shape",6,4,0.666666666666667,"Cantonese"
"cup","category_organization","shape",6,4,0.666666666666667,"Catalan"
"cup","category_organization","shape",6,4,0.666666666666667,"Japanese"
"cup","category_organization","shape",6,4,0.666666666666667,"English (American)"
"cup","category_organization","shape",6,4,0.666666666666667,"Mandarin (Beijing)"
"cup","category_organization","shape",6,4,0.666666666666667,"Spanish (Mexican)"
"cup","category_organization","shape",6,4,0.666666666666667,"Mandarin (Beijing)"
"cup","category_organization","shape",6,4,0.666666666666667,"Spanish (European)"
"cup","category_organization","shape",6,4,0.666666666666667,"Mandarin (Taiwanese)"
"cup","category_organization","shape",6,4,0.666666666666667,"French (French)"
"cup","category_organization","shape",6,4,0.666666666666667,"Korean"
"cup","category_organization","shape",6,4,0.666666666666667,"Russian"
"cup","category_organization","shape",6,4,0.666666666666667,"Russian"
"cup","category_organization","material",6,2,0.333333333333333,"English (Australian)"
"cup","category_organization","material",6,2,0.333333333333333,"Cantonese"
"cup","category_organization","material",6,2,0.333333333333333,"Catalan"
"cup","category_organization","material",6,2,0.333333333333333,"Japanese"
"cup","category_organization","material",6,2,0.333333333333333,"English (American)"
"cup","category_organization","material",6,2,0.333333333333333,"Mandarin (Beijing)"
"cup","category_organization","material",6,2,0.333333333333333,"Spanish (Mexican)"
"cup","category_organization","material",6,2,0.333333333333333,"Mandarin (Beijing)"
"cup","category_organization","material",6,2,0.333333333333333,"Spanish (European)"
"cup","category_organization","material",6,2,0.333333333333333,"Mandarin (Taiwanese)"
"cup","category_organization","material",6,2,0.333333333333333,"French (French)"
"cup","category_organization","material",6,2,0.333333333333333,"Korean"
"cup","category_organization","material",6,2,0.333333333333333,"Russian"
"cup","category_organization","material",6,2,0.333333333333333,"Russian"
"cupboard","category_organization","material",9,4,0.444444444444444,"Mandarin (Taiwanese)"
"cupboard","category_organization","material",9,4,0.444444444444444,"Turkish"
"cupboard","category_organization","none of these",9,1,0.111111111111111,"Mandarin (Taiwanese)"
"cupboard","category_organization","none of these",9,1,0.111111111111111,"Turkish"
"cupboard","category_organization","shape",9,4,0.444444444444444,"Mandarin (Taiwanese)"
"cupboard","category_organization","shape",9,4,0.444444444444444,"Turkish"
"curtain","category_organization","material",6,4,0.666666666666667,"Hebrew"
"curtain","category_organization","material",6,4,0.666666666666667,"Japanese"
"curtain","category_organization","material",6,4,0.666666666666667,"Turkish"
"curtain","category_organization","none of these",6,1,0.166666666666667,"Hebrew"
"curtain","category_organization","none of these",6,1,0.166666666666667,"Japanese"
"curtain","category_organization","none of these",6,1,0.166666666666667,"Turkish"
"curtain","category_organization","color",6,1,0.166666666666667,"Hebrew"
"curtain","category_organization","color",6,1,0.166666666666667,"Japanese"
"curtain","category_organization","color",6,1,0.166666666666667,"Turkish"
"cushion","category_organization","material",6,4,0.666666666666667,"Spanish (European)"
"cushion","category_organization","none of these",6,1,0.166666666666667,"Spanish (European)"
"cushion","category_organization","shape",6,1,0.166666666666667,"Spanish (European)"
"cutlet","category_organization","shape",7,3,0.428571428571429,"Russian"
"cutlet","category_organization","material",7,1,0.142857142857143,"Russian"
"cutlet","category_organization","none of these",7,3,0.428571428571429,"Russian"
"deer","category_organization","material",8,1,0.125,"Hebrew"
"deer","category_organization","material",8,1,0.125,"English (American)"
"deer","category_organization","material",8,1,0.125,"Turkish"
"deer","category_organization","material",8,1,0.125,"Mandarin (Beijing)"
"deer","category_organization","material",8,1,0.125,"Mandarin (Taiwanese)"
"deer","category_organization","material",8,1,0.125,"Korean"
"deer","category_organization","none of these",8,4,0.5,"Hebrew"
"deer","category_organization","none of these",8,4,0.5,"English (American)"
"deer","category_organization","none of these",8,4,0.5,"Turkish"
"deer","category_organization","none of these",8,4,0.5,"Mandarin (Beijing)"
"deer","category_organization","none of these",8,4,0.5,"Mandarin (Taiwanese)"
"deer","category_organization","none of these",8,4,0.5,"Korean"
"deer","category_organization","shape",8,3,0.375,"Hebrew"
"deer","category_organization","shape",8,3,0.375,"English (American)"
"deer","category_organization","shape",8,3,0.375,"Turkish"
"deer","category_organization","shape",8,3,0.375,"Mandarin (Beijing)"
"deer","category_organization","shape",8,3,0.375,"Mandarin (Taiwanese)"
"deer","category_organization","shape",8,3,0.375,"Korean"
"dessert","category_organization","none of these",8,2,0.25,"Catalan"
"dessert","category_organization","shape",8,1,0.125,"Catalan"
"dessert","category_organization","material",8,5,0.625,"Catalan"
"diaper","category_organization","material",9,5,0.555555555555556,"Spanish (European)"
"diaper","category_organization","material",9,5,0.555555555555556,"Korean"
"diaper","category_organization","material",9,5,0.555555555555556,"Kiswahili"
"diaper","category_organization","material",9,5,0.555555555555556,"English (American)"
"diaper","category_organization","material",9,5,0.555555555555556,"Japanese"
"diaper","category_organization","material",9,5,0.555555555555556,"Spanish (Peruvian)"
"diaper","category_organization","material",9,5,0.555555555555556,"French (French)"
"diaper","category_organization","material",9,5,0.555555555555556,"Cantonese"
"diaper","category_organization","material",9,5,0.555555555555556,"English (Australian)"
"diaper","category_organization","material",9,5,0.555555555555556,"Mandarin (Taiwanese)"
"diaper","category_organization","material",9,5,0.555555555555556,"Catalan"
"diaper","category_organization","material",9,5,0.555555555555556,"Turkish"
"diaper","category_organization","material",9,5,0.555555555555556,"Spanish (Mexican)"
"diaper","category_organization","none of these",9,2,0.222222222222222,"Spanish (European)"
"diaper","category_organization","none of these",9,2,0.222222222222222,"Korean"
"diaper","category_organization","none of these",9,2,0.222222222222222,"Kiswahili"
"diaper","category_organization","none of these",9,2,0.222222222222222,"English (American)"
"diaper","category_organization","none of these",9,2,0.222222222222222,"Japanese"
"diaper","category_organization","none of these",9,2,0.222222222222222,"Spanish (Peruvian)"
"diaper","category_organization","none of these",9,2,0.222222222222222,"French (French)"
"diaper","category_organization","none of these",9,2,0.222222222222222,"Cantonese"
"diaper","category_organization","none of these",9,2,0.222222222222222,"English (Australian)"
"diaper","category_organization","none of these",9,2,0.222222222222222,"Mandarin (Taiwanese)"
"diaper","category_organization","none of these",9,2,0.222222222222222,"Catalan"
"diaper","category_organization","none of these",9,2,0.222222222222222,"Turkish"
"diaper","category_organization","none of these",9,2,0.222222222222222,"Spanish (Mexican)"
"diaper","category_organization","shape",9,2,0.222222222222222,"Spanish (European)"
"diaper","category_organization","shape",9,2,0.222222222222222,"Korean"
"diaper","category_organization","shape",9,2,0.222222222222222,"Kiswahili"
"diaper","category_organization","shape",9,2,0.222222222222222,"English (American)"
"diaper","category_organization","shape",9,2,0.222222222222222,"Japanese"
"diaper","category_organization","shape",9,2,0.222222222222222,"Spanish (Peruvian)"
"diaper","category_organization","shape",9,2,0.222222222222222,"French (French)"
"diaper","category_organization","shape",9,2,0.222222222222222,"Cantonese"
"diaper","category_organization","shape",9,2,0.222222222222222,"English (Australian)"
"diaper","category_organization","shape",9,2,0.222222222222222,"Mandarin (Taiwanese)"
"diaper","category_organization","shape",9,2,0.222222222222222,"Catalan"
"diaper","category_organization","shape",9,2,0.222222222222222,"Turkish"
"diaper","category_organization","shape",9,2,0.222222222222222,"Spanish (Mexican)"
"digger","category_organization","none of these",6,3,0.5,"Mandarin (Taiwanese)"
"digger","category_organization","shape",6,2,0.333333333333333,"Mandarin (Taiwanese)"
"digger","category_organization","material",6,1,0.166666666666667,"Mandarin (Taiwanese)"
"dining room","category_organization","material",6,1,0.166666666666667,"Catalan"
"dining room","category_organization","none of these",6,5,0.833333333333333,"Catalan"
"dinosaur","category_organization","shape",10,4,0.4,"Cantonese"
"dinosaur","category_organization","shape",10,4,0.4,"Catalan"
"dinosaur","category_organization","shape",10,4,0.4,"Korean"
"dinosaur","category_organization","shape",10,4,0.4,"Mandarin (Beijing)"
"dinosaur","category_organization","shape",10,4,0.4,"Spanish (European)"
"dinosaur","category_organization","material",10,1,0.1,"Cantonese"
"dinosaur","category_organization","material",10,1,0.1,"Catalan"
"dinosaur","category_organization","material",10,1,0.1,"Korean"
"dinosaur","category_organization","material",10,1,0.1,"Mandarin (Beijing)"
"dinosaur","category_organization","material",10,1,0.1,"Spanish (European)"
"dinosaur","category_organization","none of these",10,5,0.5,"Cantonese"
"dinosaur","category_organization","none of these",10,5,0.5,"Catalan"
"dinosaur","category_organization","none of these",10,5,0.5,"Korean"
"dinosaur","category_organization","none of these",10,5,0.5,"Mandarin (Beijing)"
"dinosaur","category_organization","none of these",10,5,0.5,"Spanish (European)"
"dish","category_organization","material",6,4,0.666666666666667,"Japanese"
"dish","category_organization","material",6,4,0.666666666666667,"Russian"
"dish","category_organization","material",6,4,0.666666666666667,"Mandarin (Beijing)"
"dish","category_organization","material",6,4,0.666666666666667,"English (American)"
"dish","category_organization","none of these",6,1,0.166666666666667,"Japanese"
"dish","category_organization","none of these",6,1,0.166666666666667,"Russian"
"dish","category_organization","none of these",6,1,0.166666666666667,"Mandarin (Beijing)"
"dish","category_organization","none of these",6,1,0.166666666666667,"English (American)"
"dish","category_organization","shape",6,1,0.166666666666667,"Japanese"
"dish","category_organization","shape",6,1,0.166666666666667,"Russian"
"dish","category_organization","shape",6,1,0.166666666666667,"Mandarin (Beijing)"
"dish","category_organization","shape",6,1,0.166666666666667,"English (American)"
"dog","category_organization","material",6,3,0.5,"Korean"
"dog","category_organization","material",6,3,0.5,"Catalan"
"dog","category_organization","material",6,3,0.5,"Turkish"
"dog","category_organization","material",6,3,0.5,"Spanish (Mexican)"
"dog","category_organization","material",6,3,0.5,"French (French)"
"dog","category_organization","material",6,3,0.5,"Kiswahili"
"dog","category_organization","material",6,3,0.5,"Mandarin (Beijing)"
"dog","category_organization","material",6,3,0.5,"Japanese"
"dog","category_organization","material",6,3,0.5,"English (Australian)"
"dog","category_organization","material",6,3,0.5,"Russian"
"dog","category_organization","material",6,3,0.5,"Spanish (European)"
"dog","category_organization","none of these",6,3,0.5,"Korean"
"dog","category_organization","none of these",6,3,0.5,"Catalan"
"dog","category_organization","none of these",6,3,0.5,"Turkish"
"dog","category_organization","none of these",6,3,0.5,"Spanish (Mexican)"
"dog","category_organization","none of these",6,3,0.5,"French (French)"
"dog","category_organization","none of these",6,3,0.5,"Kiswahili"
"dog","category_organization","none of these",6,3,0.5,"Mandarin (Beijing)"
"dog","category_organization","none of these",6,3,0.5,"Japanese"
"dog","category_organization","none of these",6,3,0.5,"English (Australian)"
"dog","category_organization","none of these",6,3,0.5,"Russian"
"dog","category_organization","none of these",6,3,0.5,"Spanish (European)"
"doll","category_organization","material",7,1,0.142857142857143,"Korean"
"doll","category_organization","material",7,1,0.142857142857143,"Kiswahili"
"doll","category_organization","material",7,1,0.142857142857143,"Mandarin (Beijing)"
"doll","category_organization","material",7,1,0.142857142857143,"Cantonese"
"doll","category_organization","material",7,1,0.142857142857143,"Mandarin (Taiwanese)"
"doll","category_organization","material",7,1,0.142857142857143,"English (American)"
"doll","category_organization","material",7,1,0.142857142857143,"Japanese"
"doll","category_organization","material",7,1,0.142857142857143,"Catalan"
"doll","category_organization","material",7,1,0.142857142857143,"English (Australian)"
"doll","category_organization","material",7,1,0.142857142857143,"French (French)"
"doll","category_organization","material",7,1,0.142857142857143,"Spanish (European)"
"doll","category_organization","material",7,1,0.142857142857143,"Spanish (Mexican)"
"doll","category_organization","none of these",7,2,0.285714285714286,"Korean"
"doll","category_organization","none of these",7,2,0.285714285714286,"Kiswahili"
"doll","category_organization","none of these",7,2,0.285714285714286,"Mandarin (Beijing)"
"doll","category_organization","none of these",7,2,0.285714285714286,"Cantonese"
"doll","category_organization","none of these",7,2,0.285714285714286,"Mandarin (Taiwanese)"
"doll","category_organization","none of these",7,2,0.285714285714286,"English (American)"
"doll","category_organization","none of these",7,2,0.285714285714286,"Japanese"
"doll","category_organization","none of these",7,2,0.285714285714286,"Catalan"
"doll","category_organization","none of these",7,2,0.285714285714286,"English (Australian)"
"doll","category_organization","none of these",7,2,0.285714285714286,"French (French)"
"doll","category_organization","none of these",7,2,0.285714285714286,"Spanish (European)"
"doll","category_organization","none of these",7,2,0.285714285714286,"Spanish (Mexican)"
"doll","category_organization","shape",7,4,0.571428571428571,"Korean"
"doll","category_organization","shape",7,4,0.571428571428571,"Kiswahili"
"doll","category_organization","shape",7,4,0.571428571428571,"Mandarin (Beijing)"
"doll","category_organization","shape",7,4,0.571428571428571,"Cantonese"
"doll","category_organization","shape",7,4,0.571428571428571,"Mandarin (Taiwanese)"
"doll","category_organization","shape",7,4,0.571428571428571,"English (American)"
"doll","category_organization","shape",7,4,0.571428571428571,"Japanese"
"doll","category_organization","shape",7,4,0.571428571428571,"Catalan"
"doll","category_organization","shape",7,4,0.571428571428571,"English (Australian)"
"doll","category_organization","shape",7,4,0.571428571428571,"French (French)"
"doll","category_organization","shape",7,4,0.571428571428571,"Spanish (European)"
"doll","category_organization","shape",7,4,0.571428571428571,"Spanish (Mexican)"
"dolphin","category_organization","color",6,1,0.166666666666667,"Mandarin (Taiwanese)"
"dolphin","category_organization","color",6,1,0.166666666666667,"Catalan"
"dolphin","category_organization","none of these",6,3,0.5,"Mandarin (Taiwanese)"
"dolphin","category_organization","none of these",6,3,0.5,"Catalan"
"dolphin","category_organization","shape",6,2,0.333333333333333,"Mandarin (Taiwanese)"
"dolphin","category_organization","shape",6,2,0.333333333333333,"Catalan"
"donkey","category_organization","material",7,2,0.285714285714286,"Spanish (Mexican)"
"donkey","category_organization","material",7,2,0.285714285714286,"French (French)"
"donkey","category_organization","material",7,2,0.285714285714286,"English (Australian)"
"donkey","category_organization","material",7,2,0.285714285714286,"Catalan"
"donkey","category_organization","material",7,2,0.285714285714286,"Spanish (European)"
"donkey","category_organization","material",7,2,0.285714285714286,"English (American)"
"donkey","category_organization","material",7,2,0.285714285714286,"Russian"
"donkey","category_organization","material",7,2,0.285714285714286,"Turkish"
"donkey","category_organization","none of these",7,2,0.285714285714286,"Spanish (Mexican)"
"donkey","category_organization","none of these",7,2,0.285714285714286,"French (French)"
"donkey","category_organization","none of these",7,2,0.285714285714286,"English (Australian)"
"donkey","category_organization","none of these",7,2,0.285714285714286,"Catalan"
"donkey","category_organization","none of these",7,2,0.285714285714286,"Spanish (European)"
"donkey","category_organization","none of these",7,2,0.285714285714286,"English (American)"
"donkey","category_organization","none of these",7,2,0.285714285714286,"Russian"
"donkey","category_organization","none of these",7,2,0.285714285714286,"Turkish"
"donkey","category_organization","shape",7,3,0.428571428571429,"Spanish (Mexican)"
"donkey","category_organization","shape",7,3,0.428571428571429,"French (French)"
"donkey","category_organization","shape",7,3,0.428571428571429,"English (Australian)"
"donkey","category_organization","shape",7,3,0.428571428571429,"Catalan"
"donkey","category_organization","shape",7,3,0.428571428571429,"Spanish (European)"
"donkey","category_organization","shape",7,3,0.428571428571429,"English (American)"
"donkey","category_organization","shape",7,3,0.428571428571429,"Russian"
"donkey","category_organization","shape",7,3,0.428571428571429,"Turkish"
"donut","category_organization","material",6,2,0.333333333333333,"Mandarin (Taiwanese)"
"donut","category_organization","material",6,2,0.333333333333333,"Korean"
"donut","category_organization","material",6,2,0.333333333333333,"Japanese"
"donut","category_organization","material",6,2,0.333333333333333,"Mandarin (Beijing)"
"donut","category_organization","shape",6,4,0.666666666666667,"Mandarin (Taiwanese)"
"donut","category_organization","shape",6,4,0.666666666666667,"Korean"
"donut","category_organization","shape",6,4,0.666666666666667,"Japanese"
"donut","category_organization","shape",6,4,0.666666666666667,"Mandarin (Beijing)"
"door","category_organization","shape",6,3,0.5,"Catalan"
"door","category_organization","shape",6,3,0.5,"Turkish"
"door","category_organization","shape",6,3,0.5,"Mandarin (Beijing)"
"door","category_organization","shape",6,3,0.5,"French (French)"
"door","category_organization","shape",6,3,0.5,"English (Australian)"
"door","category_organization","shape",6,3,0.5,"Japanese"
"door","category_organization","shape",6,3,0.5,"Russian"
"door","category_organization","shape",6,3,0.5,"Mandarin (Taiwanese)"
"door","category_organization","shape",6,3,0.5,"Cantonese"
"door","category_organization","shape",6,3,0.5,"Korean"
"door","category_organization","shape",6,3,0.5,"Spanish (Mexican)"
"door","category_organization","shape",6,3,0.5,"Spanish (Peruvian)"
"door","category_organization","shape",6,3,0.5,"Spanish (European)"
"door","category_organization","shape",6,3,0.5,"English (American)"
"door","category_organization","material",6,3,0.5,"Catalan"
"door","category_organization","material",6,3,0.5,"Turkish"
"door","category_organization","material",6,3,0.5,"Mandarin (Beijing)"
"door","category_organization","material",6,3,0.5,"French (French)"
"door","category_organization","material",6,3,0.5,"English (Australian)"
"door","category_organization","material",6,3,0.5,"Japanese"
"door","category_organization","material",6,3,0.5,"Russian"
"door","category_organization","material",6,3,0.5,"Mandarin (Taiwanese)"
"door","category_organization","material",6,3,0.5,"Cantonese"
"door","category_organization","material",6,3,0.5,"Korean"
"door","category_organization","material",6,3,0.5,"Spanish (Mexican)"
"door","category_organization","material",6,3,0.5,"Spanish (Peruvian)"
"door","category_organization","material",6,3,0.5,"Spanish (European)"
"door","category_organization","material",6,3,0.5,"English (American)"
"doorbell","category_organization","material",7,2,0.285714285714286,"Catalan"
"doorbell","category_organization","none of these",7,3,0.428571428571429,"Catalan"
"doorbell","category_organization","shape",7,2,0.285714285714286,"Catalan"
"dragon","category_organization","none of these",8,1,0.125,"Mandarin (Beijing)"
"dragon","category_organization","material",8,2,0.25,"Mandarin (Beijing)"
"dragon","category_organization","shape",8,4,0.5,"Mandarin (Beijing)"
"dragon","category_organization","color",8,1,0.125,"Mandarin (Beijing)"
"dragonfly","category_organization","none of these",7,5,0.714285714285714,"Mandarin (Beijing)"
"dragonfly","category_organization","shape",7,2,0.285714285714286,"Mandarin (Beijing)"
"drawer","category_organization","shape",7,6,0.857142857142857,"Spanish (Mexican)"
"drawer","category_organization","shape",7,6,0.857142857142857,"Cantonese"
"drawer","category_organization","shape",7,6,0.857142857142857,"Mandarin (Beijing)"
"drawer","category_organization","shape",7,6,0.857142857142857,"English (American)"
"drawer","category_organization","shape",7,6,0.857142857142857,"English (Australian)"
"drawer","category_organization","shape",7,6,0.857142857142857,"Mandarin (Taiwanese)"
"drawer","category_organization","shape",7,6,0.857142857142857,"Spanish (Peruvian)"
"drawer","category_organization","shape",7,6,0.857142857142857,"Korean"
"drawer","category_organization","shape",7,6,0.857142857142857,"French (French)"
"drawer","category_organization","shape",7,6,0.857142857142857,"Catalan"
"drawer","category_organization","material",7,1,0.142857142857143,"Spanish (Mexican)"
"drawer","category_organization","material",7,1,0.142857142857143,"Cantonese"
"drawer","category_organization","material",7,1,0.142857142857143,"Mandarin (Beijing)"
"drawer","category_organization","material",7,1,0.142857142857143,"English (American)"
"drawer","category_organization","material",7,1,0.142857142857143,"English (Australian)"
"drawer","category_organization","material",7,1,0.142857142857143,"Mandarin (Taiwanese)"
"drawer","category_organization","material",7,1,0.142857142857143,"Spanish (Peruvian)"
"drawer","category_organization","material",7,1,0.142857142857143,"Korean"
"drawer","category_organization","material",7,1,0.142857142857143,"French (French)"
"drawer","category_organization","material",7,1,0.142857142857143,"Catalan"
"dress (object)","category_organization","material",9,6,0.666666666666667,"English (Australian)"
"dress (object)","category_organization","material",9,6,0.666666666666667,"Korean"
"dress (object)","category_organization","material",9,6,0.666666666666667,"French (French)"
"dress (object)","category_organization","material",9,6,0.666666666666667,"Mandarin (Taiwanese)"
"dress (object)","category_organization","material",9,6,0.666666666666667,"Spanish (European)"
"dress (object)","category_organization","material",9,6,0.666666666666667,"Spanish (Mexican)"
"dress (object)","category_organization","material",9,6,0.666666666666667,"Russian"
"dress (object)","category_organization","material",9,6,0.666666666666667,"Kiswahili"
"dress (object)","category_organization","material",9,6,0.666666666666667,"English (American)"
"dress (object)","category_organization","material",9,6,0.666666666666667,"Turkish"
"dress (object)","category_organization","none of these",9,2,0.222222222222222,"English (Australian)"
"dress (object)","category_organization","none of these",9,2,0.222222222222222,"Korean"
"dress (object)","category_organization","none of these",9,2,0.222222222222222,"French (French)"
"dress (object)","category_organization","none of these",9,2,0.222222222222222,"Mandarin (Taiwanese)"
"dress (object)","category_organization","none of these",9,2,0.222222222222222,"Spanish (European)"
"dress (object)","category_organization","none of these",9,2,0.222222222222222,"Spanish (Mexican)"
"dress (object)","category_organization","none of these",9,2,0.222222222222222,"Russian"
"dress (object)","category_organization","none of these",9,2,0.222222222222222,"Kiswahili"
"dress (object)","category_organization","none of these",9,2,0.222222222222222,"English (American)"
"dress (object)","category_organization","none of these",9,2,0.222222222222222,"Turkish"
"dress (object)","category_organization","shape",9,1,0.111111111111111,"English (Australian)"
"dress (object)","category_organization","shape",9,1,0.111111111111111,"Korean"
"dress (object)","category_organization","shape",9,1,0.111111111111111,"French (French)"
"dress (object)","category_organization","shape",9,1,0.111111111111111,"Mandarin (Taiwanese)"
"dress (object)","category_organization","shape",9,1,0.111111111111111,"Spanish (European)"
"dress (object)","category_organization","shape",9,1,0.111111111111111,"Spanish (Mexican)"
"dress (object)","category_organization","shape",9,1,0.111111111111111,"Russian"
"dress (object)","category_organization","shape",9,1,0.111111111111111,"Kiswahili"
"dress (object)","category_organization","shape",9,1,0.111111111111111,"English (American)"
"dress (object)","category_organization","shape",9,1,0.111111111111111,"Turkish"
"dress shoe","category_organization","none of these",5,1,0.2,"Korean"
"dress shoe","category_organization","shape",5,1,0.2,"Korean"
"dress shoe","category_organization","material",5,3,0.6,"Korean"
"dried seaweed","category_organization","material",9,8,0.888888888888889,"Korean"
"dried seaweed","category_organization","shape",9,1,0.111111111111111,"Korean"
"drink (beverage)","category_organization","color",6,1,0.166666666666667,"English (Australian)"
"drink (beverage)","category_organization","color",6,1,0.166666666666667,"Mandarin (Taiwanese)"
"drink (beverage)","category_organization","color",6,1,0.166666666666667,"Mandarin (Beijing)"
"drink (beverage)","category_organization","color",6,1,0.166666666666667,"English (American)"
"drink (beverage)","category_organization","material",6,5,0.833333333333333,"English (Australian)"
