"theword","block","response","totcount","count","proportion","language"
"slipper","solidity","solid",6,5,0.833333333333333,"English (American)"
"slipper","solidity","solid",6,5,0.833333333333333,"Turkish"
"slipper","solidity","solid",6,5,0.833333333333333,"Russian"
"slipper","solidity","solid",6,5,0.833333333333333,"French (French)"
"slipper","solidity","solid",6,5,0.833333333333333,"Catalan"
"smoke","solidity","non-solid",4,3,0.75,"Turkish"
"smoke","solidity","unclear/unknown",4,1,0.25,"Turkish"
"smoothie","solidity","non-solid",6,6,1,"Spanish (European)"
"snack","solidity","non-solid",8,1,0.125,"Mandarin (Taiwanese)"
"snack","solidity","non-solid",8,1,0.125,"Catalan"
"snack","solidity","solid",8,4,0.5,"Mandarin (Taiwanese)"
"snack","solidity","solid",8,4,0.5,"Catalan"
"snack","solidity","unclear/unknown",8,3,0.375,"Mandarin (Taiwanese)"
"snack","solidity","unclear/unknown",8,3,0.375,"Catalan"
"snail","solidity","solid",6,6,1,"Spanish (European)"
"snail","solidity","solid",6,6,1,"Mandarin (Taiwanese)"
"snail","solidity","solid",6,6,1,"Catalan"
"snake","solidity","non-solid",6,1,0.166666666666667,"Spanish (European)"
"snake","solidity","non-solid",6,1,0.166666666666667,"Mandarin (Beijing)"
"snake","solidity","non-solid",6,1,0.166666666666667,"Spanish (Mexican)"
"snake","solidity","non-solid",6,1,0.166666666666667,"Catalan"
"snake","solidity","non-solid",6,1,0.166666666666667,"Russian"
"snake","solidity","non-solid",6,1,0.166666666666667,"Mandarin (Taiwanese)"
"snake","solidity","non-solid",6,1,0.166666666666667,"English (Australian)"
"snake","solidity","non-solid",6,1,0.166666666666667,"Japanese"
"snake","solidity","non-solid",6,1,0.166666666666667,"Korean"
"snake","solidity","non-solid",6,1,0.166666666666667,"Cantonese"
"snake","solidity","non-solid",6,1,0.166666666666667,"Kiswahili"
"snake","solidity","solid",6,5,0.833333333333333,"Spanish (European)"
"snake","solidity","solid",6,5,0.833333333333333,"Mandarin (Beijing)"
"snake","solidity","solid",6,5,0.833333333333333,"Spanish (Mexican)"
"snake","solidity","solid",6,5,0.833333333333333,"Catalan"
"snake","solidity","solid",6,5,0.833333333333333,"Russian"
"snake","solidity","solid",6,5,0.833333333333333,"Mandarin (Taiwanese)"
"snake","solidity","solid",6,5,0.833333333333333,"English (Australian)"
"snake","solidity","solid",6,5,0.833333333333333,"Japanese"
"snake","solidity","solid",6,5,0.833333333333333,"Korean"
"snake","solidity","solid",6,5,0.833333333333333,"Cantonese"
"snake","solidity","solid",6,5,0.833333333333333,"Kiswahili"
"sneaker","solidity","solid",5,5,1,"French (French)"
"sneaker","solidity","solid",5,5,1,"Cantonese"
"sneaker","solidity","solid",5,5,1,"English (American)"
"sneaker","solidity","solid",5,5,1,"Spanish (European)"
"sneaker","solidity","solid",5,5,1,"Korean"
"sneaker","solidity","solid",5,5,1,"Mandarin (Taiwanese)"
"sneaker","solidity","solid",5,5,1,"Hebrew"
"snow","solidity","non-solid",7,7,1,"Catalan"
"snow","solidity","non-solid",7,7,1,"Japanese"
"snow","solidity","non-solid",7,7,1,"English (American)"
"snow","solidity","non-solid",7,7,1,"Turkish"
"snow","solidity","non-solid",7,7,1,"Russian"
"snow","solidity","non-solid",7,7,1,"Mandarin (Beijing)"
"snow","solidity","non-solid",7,7,1,"French (French)"
"snow","solidity","non-solid",7,7,1,"Korean"
"snowman","solidity","non-solid",6,4,0.666666666666667,"Korean"
"snowman","solidity","non-solid",6,4,0.666666666666667,"French (French)"
"snowman","solidity","non-solid",6,4,0.666666666666667,"Russian"
"snowman","solidity","non-solid",6,4,0.666666666666667,"English (American)"
"snowman","solidity","non-solid",6,4,0.666666666666667,"Japanese"
"snowman","solidity","non-solid",6,4,0.666666666666667,"Mandarin (Beijing)"
"snowman","solidity","solid",6,2,0.333333333333333,"Korean"
"snowman","solidity","solid",6,2,0.333333333333333,"French (French)"
"snowman","solidity","solid",6,2,0.333333333333333,"Russian"
"snowman","solidity","solid",6,2,0.333333333333333,"English (American)"
"snowman","solidity","solid",6,2,0.333333333333333,"Japanese"
"snowman","solidity","solid",6,2,0.333333333333333,"Mandarin (Beijing)"
"snowsuit","solidity","non-solid",7,3,0.428571428571429,"Russian"
"snowsuit","solidity","solid",7,3,0.428571428571429,"Russian"
"snowsuit","solidity","unclear/unknown",7,1,0.142857142857143,"Russian"
"soap","solidity","solid",9,6,0.666666666666667,"English (American)"
"soap","solidity","solid",9,6,0.666666666666667,"Mandarin (Beijing)"
"soap","solidity","solid",9,6,0.666666666666667,"Russian"
"soap","solidity","solid",9,6,0.666666666666667,"English (Australian)"
"soap","solidity","solid",9,6,0.666666666666667,"Korean"
"soap","solidity","solid",9,6,0.666666666666667,"Japanese"
"soap","solidity","solid",9,6,0.666666666666667,"Turkish"
"soap","solidity","solid",9,6,0.666666666666667,"Catalan"
"soap","solidity","solid",9,6,0.666666666666667,"Mandarin (Taiwanese)"
"soap","solidity","solid",9,6,0.666666666666667,"French (French)"
"soap","solidity","solid",9,6,0.666666666666667,"Cantonese"
"soap","solidity","solid",9,6,0.666666666666667,"Spanish (Mexican)"
"soap","solidity","solid",9,6,0.666666666666667,"Spanish (European)"
"soap","solidity","solid",9,6,0.666666666666667,"Spanish (Peruvian)"
"soap","solidity","unclear/unknown",9,3,0.333333333333333,"English (American)"
"soap","solidity","unclear/unknown",9,3,0.333333333333333,"Mandarin (Beijing)"
"soap","solidity","unclear/unknown",9,3,0.333333333333333,"Russian"
"soap","solidity","unclear/unknown",9,3,0.333333333333333,"English (Australian)"
"soap","solidity","unclear/unknown",9,3,0.333333333333333,"Korean"
"soap","solidity","unclear/unknown",9,3,0.333333333333333,"Japanese"
"soap","solidity","unclear/unknown",9,3,0.333333333333333,"Turkish"
"soap","solidity","unclear/unknown",9,3,0.333333333333333,"Catalan"
"soap","solidity","unclear/unknown",9,3,0.333333333333333,"Mandarin (Taiwanese)"
"soap","solidity","unclear/unknown",9,3,0.333333333333333,"French (French)"
"soap","solidity","unclear/unknown",9,3,0.333333333333333,"Cantonese"
"soap","solidity","unclear/unknown",9,3,0.333333333333333,"Spanish (Mexican)"
"soap","solidity","unclear/unknown",9,3,0.333333333333333,"Spanish (European)"
"soap","solidity","unclear/unknown",9,3,0.333333333333333,"Spanish (Peruvian)"
"sock","solidity","non-solid",12,3,0.25,"Mandarin (Beijing)"
"sock","solidity","non-solid",12,3,0.25,"French (French)"
"sock","solidity","non-solid",12,3,0.25,"English (American)"
"sock","solidity","non-solid",12,3,0.25,"Catalan"
"sock","solidity","non-solid",12,3,0.25,"Spanish (Mexican)"
"sock","solidity","non-solid",12,3,0.25,"Turkish"
"sock","solidity","non-solid",12,3,0.25,"Spanish (European)"
"sock","solidity","non-solid",12,3,0.25,"English (Australian)"
"sock","solidity","non-solid",12,3,0.25,"Kiswahili"
"sock","solidity","non-solid",12,3,0.25,"Mandarin (Taiwanese)"
"sock","solidity","non-solid",12,3,0.25,"Japanese"
"sock","solidity","non-solid",12,3,0.25,"Russian"
"sock","solidity","non-solid",12,3,0.25,"Cantonese"
"sock","solidity","non-solid",12,3,0.25,"Korean"
"sock","solidity","solid",12,9,0.75,"Mandarin (Beijing)"
"sock","solidity","solid",12,9,0.75,"French (French)"
"sock","solidity","solid",12,9,0.75,"English (American)"
"sock","solidity","solid",12,9,0.75,"Catalan"
"sock","solidity","solid",12,9,0.75,"Spanish (Mexican)"
"sock","solidity","solid",12,9,0.75,"Turkish"
"sock","solidity","solid",12,9,0.75,"Spanish (European)"
"sock","solidity","solid",12,9,0.75,"English (Australian)"
"sock","solidity","solid",12,9,0.75,"Kiswahili"
"sock","solidity","solid",12,9,0.75,"Mandarin (Taiwanese)"
"sock","solidity","solid",12,9,0.75,"Japanese"
"sock","solidity","solid",12,9,0.75,"Russian"
"sock","solidity","solid",12,9,0.75,"Cantonese"
"sock","solidity","solid",12,9,0.75,"Korean"
"soda","solidity","non-solid",6,5,0.833333333333333,"Cantonese"
"soda","solidity","non-solid",6,5,0.833333333333333,"Spanish (Mexican)"
"soda","solidity","non-solid",6,5,0.833333333333333,"Mandarin (Taiwanese)"
"soda","solidity","non-solid",6,5,0.833333333333333,"Turkish"
"soda","solidity","non-solid",6,5,0.833333333333333,"Turkish"
"soda","solidity","non-solid",6,5,0.833333333333333,"Hebrew"
"soda","solidity","non-solid",6,5,0.833333333333333,"Korean"
"soda","solidity","non-solid",6,5,0.833333333333333,"English (American)"
"soda","solidity","non-solid",6,5,0.833333333333333,"Mandarin (Beijing)"
"soda","solidity","solid",6,1,0.166666666666667,"Cantonese"
"soda","solidity","solid",6,1,0.166666666666667,"Spanish (Mexican)"
"soda","solidity","solid",6,1,0.166666666666667,"Mandarin (Taiwanese)"
"soda","solidity","solid",6,1,0.166666666666667,"Turkish"
"soda","solidity","solid",6,1,0.166666666666667,"Turkish"
"soda","solidity","solid",6,1,0.166666666666667,"Hebrew"
"soda","solidity","solid",6,1,0.166666666666667,"Korean"
"soda","solidity","solid",6,1,0.166666666666667,"English (American)"
"soda","solidity","solid",6,1,0.166666666666667,"Mandarin (Beijing)"
"sofa","solidity","non-solid",6,1,0.166666666666667,"Catalan"
"sofa","solidity","solid",6,5,0.833333333333333,"Catalan"
"soil","solidity","non-solid",9,5,0.555555555555556,"Korean"
"soil","solidity","non-solid",9,5,0.555555555555556,"Turkish"
"soil","solidity","non-solid",9,5,0.555555555555556,"Mandarin (Beijing)"
"soil","solidity","non-solid",9,5,0.555555555555556,"Spanish (Mexican)"
"soil","solidity","solid",9,4,0.444444444444444,"Korean"
"soil","solidity","solid",9,4,0.444444444444444,"Turkish"
"soil","solidity","solid",9,4,0.444444444444444,"Mandarin (Beijing)"
"soil","solidity","solid",9,4,0.444444444444444,"Spanish (Mexican)"
"song","solidity","non-solid",9,8,0.888888888888889,"Cantonese"
"song","solidity","non-solid",9,8,0.888888888888889,"Mandarin (Beijing)"
"song","solidity","non-solid",9,8,0.888888888888889,"Russian"
"song","solidity","unclear/unknown",9,1,0.111111111111111,"Cantonese"
"song","solidity","unclear/unknown",9,1,0.111111111111111,"Mandarin (Beijing)"
"song","solidity","unclear/unknown",9,1,0.111111111111111,"Russian"
"soup","solidity","non-solid",7,7,1,"Mandarin (Taiwanese)"
"soup","solidity","non-solid",7,7,1,"Kiswahili"
"soup","solidity","non-solid",7,7,1,"Spanish (European)"
"soup","solidity","non-solid",7,7,1,"Cantonese"
"soup","solidity","non-solid",7,7,1,"French (French)"
"soup","solidity","non-solid",7,7,1,"Japanese"
"soup","solidity","non-solid",7,7,1,"Japanese"
"soup","solidity","non-solid",7,7,1,"English (American)"
"soup","solidity","non-solid",7,7,1,"Korean"
"soup","solidity","non-solid",7,7,1,"Russian"
"soup","solidity","non-solid",7,7,1,"Spanish (Mexican)"
"soup","solidity","non-solid",7,7,1,"Mandarin (Beijing)"
"soup","solidity","non-solid",7,7,1,"English (Australian)"
"soup","solidity","non-solid",7,7,1,"Catalan"
"soup","solidity","non-solid",7,7,1,"Turkish"
"sour cream","solidity","non-solid",8,8,1,"Russian"
"soy milk","solidity","non-solid",10,10,1,"Mandarin (Taiwanese)"
"soy sauce","solidity","non-solid",6,6,1,"Japanese"
"soy sauce","solidity","non-solid",6,6,1,"Mandarin (Taiwanese)"
"spade","solidity","solid",9,8,0.888888888888889,"Kiswahili"
"spade","solidity","solid",9,8,0.888888888888889,"Russian"
"spade","solidity","unclear/unknown",9,1,0.111111111111111,"Kiswahili"
"spade","solidity","unclear/unknown",9,1,0.111111111111111,"Russian"
"spaghetti","solidity","non-solid",8,4,0.5,"English (Australian)"
"spaghetti","solidity","non-solid",8,4,0.5,"Catalan"
"spaghetti","solidity","non-solid",8,4,0.5,"Korean"
"spaghetti","solidity","non-solid",8,4,0.5,"Japanese"
"spaghetti","solidity","solid",8,4,0.5,"English (Australian)"
"spaghetti","solidity","solid",8,4,0.5,"Catalan"
"spaghetti","solidity","solid",8,4,0.5,"Korean"
"spaghetti","solidity","solid",8,4,0.5,"Japanese"
"sparrow","solidity","non-solid",8,1,0.125,"Korean"
"sparrow","solidity","non-solid",8,1,0.125,"Russian"
"sparrow","solidity","solid",8,6,0.75,"Korean"
"sparrow","solidity","solid",8,6,0.75,"Russian"
"sparrow","solidity","unclear/unknown",8,1,0.125,"Korean"
"sparrow","solidity","unclear/unknown",8,1,0.125,"Russian"
"spider","solidity","non-solid",8,3,0.375,"Catalan"
"spider","solidity","non-solid",8,3,0.375,"Turkish"
"spider","solidity","non-solid",8,3,0.375,"Spanish (Peruvian)"
"spider","solidity","non-solid",8,3,0.375,"English (Australian)"
"spider","solidity","non-solid",8,3,0.375,"Spanish (Mexican)"
"spider","solidity","non-solid",8,3,0.375,"Spanish (European)"
"spider","solidity","non-solid",8,3,0.375,"Mandarin (Taiwanese)"
"spider","solidity","solid",8,3,0.375,"Catalan"
"spider","solidity","solid",8,3,0.375,"Turkish"
"spider","solidity","solid",8,3,0.375,"Spanish (Peruvian)"
"spider","solidity","solid",8,3,0.375,"English (Australian)"
"spider","solidity","solid",8,3,0.375,"Spanish (Mexican)"
"spider","solidity","solid",8,3,0.375,"Spanish (European)"
"spider","solidity","solid",8,3,0.375,"Mandarin (Taiwanese)"
"spider","solidity","unclear/unknown",8,2,0.25,"Catalan"
"spider","solidity","unclear/unknown",8,2,0.25,"Turkish"
"spider","solidity","unclear/unknown",8,2,0.25,"Spanish (Peruvian)"
"spider","solidity","unclear/unknown",8,2,0.25,"English (Australian)"
"spider","solidity","unclear/unknown",8,2,0.25,"Spanish (Mexican)"
"spider","solidity","unclear/unknown",8,2,0.25,"Spanish (European)"
"spider","solidity","unclear/unknown",8,2,0.25,"Mandarin (Taiwanese)"
"spinach","solidity","non-solid",8,5,0.625,"Mandarin (Beijing)"
"spinach","solidity","non-solid",8,5,0.625,"Japanese"
"spinach","solidity","non-solid",8,5,0.625,"Turkish"
"spinach","solidity","solid",8,3,0.375,"Mandarin (Beijing)"
"spinach","solidity","solid",8,3,0.375,"Japanese"
"spinach","solidity","solid",8,3,0.375,"Turkish"
"sponge","solidity","non-solid",11,3,0.272727272727273,"Catalan"
"sponge","solidity","non-solid",11,3,0.272727272727273,"Spanish (European)"
"sponge","solidity","solid",11,8,0.727272727272727,"Catalan"
"sponge","solidity","solid",11,8,0.727272727272727,"Spanish (European)"
"spoon","solidity","solid",2,2,1,"English (Australian)"
"spoon","solidity","solid",2,2,1,"Mandarin (Taiwanese)"
"spoon","solidity","solid",2,2,1,"English (American)"
"spoon","solidity","solid",2,2,1,"Korean"
"spoon","solidity","solid",2,2,1,"Catalan"
"spoon","solidity","solid",2,2,1,"Mandarin (Beijing)"
"spoon","solidity","solid",2,2,1,"Spanish (Mexican)"
"spoon","solidity","solid",2,2,1,"Cantonese"
"spoon","solidity","solid",2,2,1,"Russian"
"spoon","solidity","solid",2,2,1,"Spanish (European)"
"spoon","solidity","solid",2,2,1,"Turkish"
"spoon","solidity","solid",2,2,1,"French (French)"
"spoon","solidity","solid",2,2,1,"Japanese"
"sprinkler","solidity","non-solid",6,1,0.166666666666667,"English (American)"
"sprinkler","solidity","non-solid",6,1,0.166666666666667,"Hebrew"
"sprinkler","solidity","solid",6,5,0.833333333333333,"English (American)"
"sprinkler","solidity","solid",6,5,0.833333333333333,"Hebrew"
"sprouts","solidity","non-solid",9,2,0.222222222222222,"Mandarin (Beijing)"
"sprouts","solidity","solid",9,6,0.666666666666667,"Mandarin (Beijing)"
"sprouts","solidity","unclear/unknown",9,1,0.111111111111111,"Mandarin (Beijing)"
"squirrel","solidity","non-solid",6,1,0.166666666666667,"Hebrew"
"squirrel","solidity","non-solid",6,1,0.166666666666667,"Turkish"
"squirrel","solidity","non-solid",6,1,0.166666666666667,"English (American)"
"squirrel","solidity","non-solid",6,1,0.166666666666667,"French (French)"
"squirrel","solidity","non-solid",6,1,0.166666666666667,"Russian"
"squirrel","solidity","non-solid",6,1,0.166666666666667,"Japanese"
"squirrel","solidity","non-solid",6,1,0.166666666666667,"Mandarin (Taiwanese)"
"squirrel","solidity","non-solid",6,1,0.166666666666667,"Korean"
"squirrel","solidity","solid",6,5,0.833333333333333,"Hebrew"
"squirrel","solidity","solid",6,5,0.833333333333333,"Turkish"
"squirrel","solidity","solid",6,5,0.833333333333333,"English (American)"
"squirrel","solidity","solid",6,5,0.833333333333333,"French (French)"
"squirrel","solidity","solid",6,5,0.833333333333333,"Russian"
"squirrel","solidity","solid",6,5,0.833333333333333,"Japanese"
"squirrel","solidity","solid",6,5,0.833333333333333,"Mandarin (Taiwanese)"
"squirrel","solidity","solid",6,5,0.833333333333333,"Korean"
"stairs","solidity","solid",6,6,1,"Turkish"
"stairs","solidity","solid",6,6,1,"Korean"
"stairs","solidity","solid",6,6,1,"French (French)"
"stairs","solidity","solid",6,6,1,"Russian"
"stairs","solidity","solid",6,6,1,"Mandarin (Beijing)"
"stairs","solidity","solid",6,6,1,"Japanese"
"stairs","solidity","solid",6,6,1,"Spanish (European)"
"stairs","solidity","solid",6,6,1,"Cantonese"
"stairs","solidity","solid",6,6,1,"English (Australian)"
"stairs","solidity","solid",6,6,1,"Russian"
"stairs","solidity","solid",6,6,1,"Mandarin (Taiwanese)"
"stairs","solidity","solid",6,6,1,"English (American)"
"stairs","solidity","solid",6,6,1,"Spanish (Mexican)"
"star","solidity","non-solid",6,2,0.333333333333333,"Korean"
"star","solidity","non-solid",6,2,0.333333333333333,"English (American)"
"star","solidity","non-solid",6,2,0.333333333333333,"French (French)"
"star","solidity","non-solid",6,2,0.333333333333333,"Russian"
"star","solidity","non-solid",6,2,0.333333333333333,"English (Australian)"
"star","solidity","non-solid",6,2,0.333333333333333,"Mandarin (Taiwanese)"
"star","solidity","non-solid",6,2,0.333333333333333,"Spanish (Mexican)"
"star","solidity","non-solid",6,2,0.333333333333333,"Japanese"
"star","solidity","non-solid",6,2,0.333333333333333,"Catalan"
"star","solidity","non-solid",6,2,0.333333333333333,"Spanish (Peruvian)"
"star","solidity","non-solid",6,2,0.333333333333333,"Mandarin (Beijing)"
"star","solidity","non-solid",6,2,0.333333333333333,"Cantonese"
"star","solidity","unclear/unknown",6,4,0.666666666666667,"Korean"
"star","solidity","unclear/unknown",6,4,0.666666666666667,"English (American)"
"star","solidity","unclear/unknown",6,4,0.666666666666667,"French (French)"
"star","solidity","unclear/unknown",6,4,0.666666666666667,"Russian"
"star","solidity","unclear/unknown",6,4,0.666666666666667,"English (Australian)"
"star","solidity","unclear/unknown",6,4,0.666666666666667,"Mandarin (Taiwanese)"
"star","solidity","unclear/unknown",6,4,0.666666666666667,"Spanish (Mexican)"
"star","solidity","unclear/unknown",6,4,0.666666666666667,"Japanese"
"star","solidity","unclear/unknown",6,4,0.666666666666667,"Catalan"
"star","solidity","unclear/unknown",6,4,0.666666666666667,"Spanish (Peruvian)"
"star","solidity","unclear/unknown",6,4,0.666666666666667,"Mandarin (Beijing)"
"star","solidity","unclear/unknown",6,4,0.666666666666667,"Cantonese"
"steak","solidity","non-solid",4,1,0.25,"Spanish (European)"
"steak","solidity","solid",4,3,0.75,"Spanish (European)"
"stick","solidity","solid",6,5,0.833333333333333,"Spanish (Mexican)"
"stick","solidity","solid",6,5,0.833333333333333,"Russian"
"stick","solidity","solid",6,5,0.833333333333333,"Kiswahili"
"stick","solidity","solid",6,5,0.833333333333333,"Mandarin (Beijing)"
"stick","solidity","solid",6,5,0.833333333333333,"English (Australian)"
"stick","solidity","solid",6,5,0.833333333333333,"Spanish (European)"
"stick","solidity","solid",6,5,0.833333333333333,"English (American)"
"stick","solidity","solid",6,5,0.833333333333333,"Turkish"
"stick","solidity","solid",6,5,0.833333333333333,"French (French)"
"stick","solidity","unclear/unknown",6,1,0.166666666666667,"Spanish (Mexican)"
"stick","solidity","unclear/unknown",6,1,0.166666666666667,"Russian"
"stick","solidity","unclear/unknown",6,1,0.166666666666667,"Kiswahili"
"stick","solidity","unclear/unknown",6,1,0.166666666666667,"Mandarin (Beijing)"
"stick","solidity","unclear/unknown",6,1,0.166666666666667,"English (Australian)"
"stick","solidity","unclear/unknown",6,1,0.166666666666667,"Spanish (European)"
"stick","solidity","unclear/unknown",6,1,0.166666666666667,"English (American)"
"stick","solidity","unclear/unknown",6,1,0.166666666666667,"Turkish"
"stick","solidity","unclear/unknown",6,1,0.166666666666667,"French (French)"
"sticker","solidity","solid",6,5,0.833333333333333,"Mandarin (Taiwanese)"
"sticker","solidity","solid",6,5,0.833333333333333,"Cantonese"
"sticker","solidity","unclear/unknown",6,1,0.166666666666667,"Mandarin (Taiwanese)"
"sticker","solidity","unclear/unknown",6,1,0.166666666666667,"Cantonese"
"stone","solidity","solid",7,7,1,"Catalan"
"stone","solidity","solid",7,7,1,"Japanese"
"stone","solidity","solid",7,7,1,"English (American)"
"stone","solidity","solid",7,7,1,"Cantonese"
"stone","solidity","solid",7,7,1,"Mandarin (Beijing)"
"stone","solidity","solid",7,7,1,"Korean"
"stone","solidity","solid",7,7,1,"French (French)"
"stone","solidity","solid",7,7,1,"English (Australian)"
"stone","solidity","solid",7,7,1,"Kiswahili"
"stone","solidity","solid",7,7,1,"French (French)"
"stool","solidity","solid",5,4,0.8,"Catalan"
"stool","solidity","solid",5,4,0.8,"Mandarin (Beijing)"
"stool","solidity","unclear/unknown",5,1,0.2,"Catalan"
"stool","solidity","unclear/unknown",5,1,0.2,"Mandarin (Beijing)"
"stork","solidity","non-solid",8,1,0.125,"Turkish"
"stork","solidity","solid",8,7,0.875,"Turkish"
"story","solidity","non-solid",8,5,0.625,"French (French)"
"story","solidity","non-solid",8,5,0.625,"Russian"
"story","solidity","non-solid",8,5,0.625,"English (American)"
"story","solidity","non-solid",8,5,0.625,"Mandarin (Beijing)"
"story","solidity","non-solid",8,5,0.625,"Turkish"
"story","solidity","non-solid",8,5,0.625,"Cantonese"
"story","solidity","non-solid",8,5,0.625,"English (Australian)"
"story","solidity","unclear/unknown",8,3,0.375,"French (French)"
"story","solidity","unclear/unknown",8,3,0.375,"Russian"
"story","solidity","unclear/unknown",8,3,0.375,"English (American)"
"story","solidity","unclear/unknown",8,3,0.375,"Mandarin (Beijing)"
"story","solidity","unclear/unknown",8,3,0.375,"Turkish"
"story","solidity","unclear/unknown",8,3,0.375,"Cantonese"
"story","solidity","unclear/unknown",8,3,0.375,"English (Australian)"
"stove","solidity","solid",6,6,1,"Turkish"
"stove","solidity","solid",6,6,1,"English (American)"
"stove","solidity","solid",6,6,1,"Russian"
"stove","solidity","solid",6,6,1,"Mandarin (Beijing)"
"stove","solidity","solid",6,6,1,"Spanish (Mexican)"
"straw","solidity","non-solid",7,3,0.428571428571429,"Japanese"
"straw","solidity","non-solid",7,3,0.428571428571429,"Mandarin (Taiwanese)"
"straw","solidity","solid",7,4,0.571428571428571,"Japanese"
"straw","solidity","solid",7,4,0.571428571428571,"Mandarin (Taiwanese)"
"strawberry","solidity","non-solid",14,1,0.0714285714285714,"Catalan"
"strawberry","solidity","non-solid",14,1,0.0714285714285714,"English (American)"
"strawberry","solidity","non-solid",14,1,0.0714285714285714,"Mandarin (Taiwanese)"
"strawberry","solidity","non-solid",14,1,0.0714285714285714,"French (French)"
"strawberry","solidity","non-solid",14,1,0.0714285714285714,"Mandarin (Beijing)"
"strawberry","solidity","non-solid",14,1,0.0714285714285714,"Korean"
"strawberry","solidity","non-solid",14,1,0.0714285714285714,"Spanish (European)"
"strawberry","solidity","non-solid",14,1,0.0714285714285714,"Japanese"
"strawberry","solidity","non-solid",14,1,0.0714285714285714,"Turkish"
"strawberry","solidity","non-solid",14,1,0.0714285714285714,"Spanish (Mexican)"
"strawberry","solidity","non-solid",14,1,0.0714285714285714,"English (Australian)"
"strawberry","solidity","solid",14,11,0.785714285714286,"Catalan"
"strawberry","solidity","solid",14,11,0.785714285714286,"English (American)"
"strawberry","solidity","solid",14,11,0.785714285714286,"Mandarin (Taiwanese)"
"strawberry","solidity","solid",14,11,0.785714285714286,"French (French)"
"strawberry","solidity","solid",14,11,0.785714285714286,"Mandarin (Beijing)"
"strawberry","solidity","solid",14,11,0.785714285714286,"Korean"
"strawberry","solidity","solid",14,11,0.785714285714286,"Spanish (European)"
"strawberry","solidity","solid",14,11,0.785714285714286,"Japanese"
"strawberry","solidity","solid",14,11,0.785714285714286,"Turkish"
"strawberry","solidity","solid",14,11,0.785714285714286,"Spanish (Mexican)"
"strawberry","solidity","solid",14,11,0.785714285714286,"English (Australian)"
"strawberry","solidity","unclear/unknown",14,2,0.142857142857143,"Catalan"
"strawberry","solidity","unclear/unknown",14,2,0.142857142857143,"English (American)"
"strawberry","solidity","unclear/unknown",14,2,0.142857142857143,"Mandarin (Taiwanese)"
"strawberry","solidity","unclear/unknown",14,2,0.142857142857143,"French (French)"
"strawberry","solidity","unclear/unknown",14,2,0.142857142857143,"Mandarin (Beijing)"
"strawberry","solidity","unclear/unknown",14,2,0.142857142857143,"Korean"
"strawberry","solidity","unclear/unknown",14,2,0.142857142857143,"Spanish (European)"
"strawberry","solidity","unclear/unknown",14,2,0.142857142857143,"Japanese"
"strawberry","solidity","unclear/unknown",14,2,0.142857142857143,"Turkish"
"strawberry","solidity","unclear/unknown",14,2,0.142857142857143,"Spanish (Mexican)"
"strawberry","solidity","unclear/unknown",14,2,0.142857142857143,"English (Australian)"
"street","solidity","non-solid",7,4,0.571428571428571,"English (Australian)"
"street","solidity","non-solid",7,4,0.571428571428571,"Hebrew"
"street","solidity","non-solid",7,4,0.571428571428571,"Mandarin (Beijing)"
"street","solidity","non-solid",7,4,0.571428571428571,"Cantonese"
"street","solidity","non-solid",7,4,0.571428571428571,"Korean"
"street","solidity","non-solid",7,4,0.571428571428571,"Turkish"
"street","solidity","non-solid",7,4,0.571428571428571,"English (American)"
"street","solidity","non-solid",7,4,0.571428571428571,"Spanish (Peruvian)"
"street","solidity","solid",7,3,0.428571428571429,"English (Australian)"
"street","solidity","solid",7,3,0.428571428571429,"Hebrew"
"street","solidity","solid",7,3,0.428571428571429,"Mandarin (Beijing)"
"street","solidity","solid",7,3,0.428571428571429,"Cantonese"
"street","solidity","solid",7,3,0.428571428571429,"Korean"
"street","solidity","solid",7,3,0.428571428571429,"Turkish"
"street","solidity","solid",7,3,0.428571428571429,"English (American)"
"street","solidity","solid",7,3,0.428571428571429,"Spanish (Peruvian)"
"stroller","solidity","solid",6,6,1,"English (Australian)"
"stroller","solidity","solid",6,6,1,"Korean"
"stroller","solidity","solid",6,6,1,"English (American)"
"stroller","solidity","solid",6,6,1,"French (French)"
"stroller","solidity","solid",6,6,1,"Russian"
"stroller","solidity","solid",6,6,1,"Russian"
"stroller","solidity","solid",6,6,1,"English (Australian)"
"stroller","solidity","solid",6,6,1,"Cantonese"
"stroller","solidity","solid",6,6,1,"Mandarin (Taiwanese)"
"sugar","solidity","non-solid",7,5,0.714285714285714,"French (French)"
"sugar","solidity","non-solid",7,5,0.714285714285714,"Catalan"
"sugar","solidity","non-solid",7,5,0.714285714285714,"Mandarin (Beijing)"
"sugar","solidity","non-solid",7,5,0.714285714285714,"Spanish (Mexican)"
"sugar","solidity","non-solid",7,5,0.714285714285714,"Spanish (European)"
"sugar","solidity","non-solid",7,5,0.714285714285714,"Mandarin (Taiwanese)"
"sugar","solidity","non-solid",7,5,0.714285714285714,"Russian"
"sugar","solidity","non-solid",7,5,0.714285714285714,"Korean"
"sugar","solidity","solid",7,1,0.142857142857143,"French (French)"
"sugar","solidity","solid",7,1,0.142857142857143,"Catalan"
"sugar","solidity","solid",7,1,0.142857142857143,"Mandarin (Beijing)"
"sugar","solidity","solid",7,1,0.142857142857143,"Spanish (Mexican)"
"sugar","solidity","solid",7,1,0.142857142857143,"Spanish (European)"
"sugar","solidity","solid",7,1,0.142857142857143,"Mandarin (Taiwanese)"
