"theword","block","response","totcount","count","proportion","language"
"cheese","count_mass","mass noun",8,3,0.375,"Turkish"
"cheese","count_mass","mass noun",8,3,0.375,"English (Australian)"
"cheese","count_mass","mass noun",8,3,0.375,"Catalan"
"cheese","count_mass","mass noun",8,3,0.375,"French (French)"
"cheese","count_mass","mass noun",8,3,0.375,"Korean"
"cheese","count_mass","mass noun",8,3,0.375,"English (American)"
"cheese","count_mass","mass noun",8,3,0.375,"Spanish (Mexican)"
"cheese","count_mass","mass noun",8,3,0.375,"Russian"
"cheese","category_organization","material",9,4,0.444444444444444,"Japanese"
"cheese","category_organization","material",9,4,0.444444444444444,"Spanish (European)"
"cheese","category_organization","material",9,4,0.444444444444444,"Turkish"
"cheese","category_organization","material",9,4,0.444444444444444,"English (Australian)"
"cheese","category_organization","material",9,4,0.444444444444444,"Catalan"
"cheese","category_organization","material",9,4,0.444444444444444,"French (French)"
"cheese","category_organization","material",9,4,0.444444444444444,"Korean"
"cheese","category_organization","material",9,4,0.444444444444444,"English (American)"
"cheese","category_organization","material",9,4,0.444444444444444,"Spanish (Mexican)"
"cheese","category_organization","material",9,4,0.444444444444444,"Russian"
"cheese","category_organization","none of these",9,1,0.111111111111111,"Japanese"
"cheese","category_organization","none of these",9,1,0.111111111111111,"Spanish (European)"
"cheese","category_organization","none of these",9,1,0.111111111111111,"Turkish"
"cheese","category_organization","none of these",9,1,0.111111111111111,"English (Australian)"
"cheese","category_organization","none of these",9,1,0.111111111111111,"Catalan"
"cheese","category_organization","none of these",9,1,0.111111111111111,"French (French)"
"cheese","category_organization","none of these",9,1,0.111111111111111,"Korean"
"cheese","category_organization","none of these",9,1,0.111111111111111,"English (American)"
"cheese","category_organization","none of these",9,1,0.111111111111111,"Spanish (Mexican)"
"cheese","category_organization","none of these",9,1,0.111111111111111,"Russian"
"cherry","category_organization","color",8,4,0.5,"Mandarin (Taiwanese)"
"cherry","category_organization","color",8,4,0.5,"Turkish"
"cherry","category_organization","material",8,1,0.125,"Mandarin (Taiwanese)"
"cherry","category_organization","material",8,1,0.125,"Turkish"
"cherry","count_mass","mass noun",6,1,0.166666666666667,"Mandarin (Taiwanese)"
"cherry","count_mass","mass noun",6,1,0.166666666666667,"Turkish"
"cherry","category_organization","none of these",8,1,0.125,"Mandarin (Taiwanese)"
"cherry","category_organization","none of these",8,1,0.125,"Turkish"
"cherry","category_organization","shape",8,2,0.25,"Mandarin (Taiwanese)"
"cherry","category_organization","shape",8,2,0.25,"Turkish"
"cherry","count_mass","count noun",6,4,0.666666666666667,"Mandarin (Taiwanese)"
"cherry","count_mass","count noun",6,4,0.666666666666667,"Turkish"
"cherry","solidity","unclear/unknown",9,1,0.111111111111111,"Mandarin (Taiwanese)"
"cherry","solidity","unclear/unknown",9,1,0.111111111111111,"Turkish"
"cherry","count_mass","unclear/unknown",6,1,0.166666666666667,"Mandarin (Taiwanese)"
"cherry","count_mass","unclear/unknown",6,1,0.166666666666667,"Turkish"
"cherry","solidity","non-solid",9,3,0.333333333333333,"Mandarin (Taiwanese)"
"cherry","solidity","non-solid",9,3,0.333333333333333,"Turkish"
"cherry","solidity","solid",9,5,0.555555555555556,"Mandarin (Taiwanese)"
"cherry","solidity","solid",9,5,0.555555555555556,"Turkish"
"chick","category_organization","material",7,3,0.428571428571429,"Japanese"
"chick","category_organization","material",7,3,0.428571428571429,"Russian"
"chick","category_organization","material",7,3,0.428571428571429,"Mandarin (Beijing)"
"chick","category_organization","material",7,3,0.428571428571429,"Spanish (European)"
"chick","category_organization","material",7,3,0.428571428571429,"Korean"
"chick","category_organization","material",7,3,0.428571428571429,"Spanish (Mexican)"
"chick","category_organization","none of these",7,2,0.285714285714286,"Japanese"
"chick","category_organization","none of these",7,2,0.285714285714286,"Russian"
"chick","category_organization","none of these",7,2,0.285714285714286,"Mandarin (Beijing)"
"chick","category_organization","none of these",7,2,0.285714285714286,"Spanish (European)"
"chick","category_organization","none of these",7,2,0.285714285714286,"Korean"
"chick","category_organization","none of these",7,2,0.285714285714286,"Spanish (Mexican)"
"chick","category_organization","shape",7,2,0.285714285714286,"Japanese"
"chick","category_organization","shape",7,2,0.285714285714286,"Russian"
"chick","category_organization","shape",7,2,0.285714285714286,"Mandarin (Beijing)"
"chick","category_organization","shape",7,2,0.285714285714286,"Spanish (European)"
"chick","category_organization","shape",7,2,0.285714285714286,"Korean"
"chick","category_organization","shape",7,2,0.285714285714286,"Spanish (Mexican)"
"chick","count_mass","count noun",4,2,0.5,"Japanese"
"chick","count_mass","count noun",4,2,0.5,"Russian"
"chick","count_mass","count noun",4,2,0.5,"Mandarin (Beijing)"
"chick","count_mass","count noun",4,2,0.5,"Spanish (European)"
"chick","count_mass","count noun",4,2,0.5,"Korean"
"chick","count_mass","count noun",4,2,0.5,"Spanish (Mexican)"
"chick","count_mass","mass noun",4,1,0.25,"Japanese"
"chick","count_mass","mass noun",4,1,0.25,"Russian"
"chick","count_mass","mass noun",4,1,0.25,"Mandarin (Beijing)"
"chick","count_mass","mass noun",4,1,0.25,"Spanish (European)"
"chick","count_mass","mass noun",4,1,0.25,"Korean"
"chick","count_mass","mass noun",4,1,0.25,"Spanish (Mexican)"
"chick","solidity","unclear/unknown",6,2,0.333333333333333,"Japanese"
"chick","solidity","unclear/unknown",6,2,0.333333333333333,"Russian"
"chick","solidity","unclear/unknown",6,2,0.333333333333333,"Mandarin (Beijing)"
"chick","solidity","unclear/unknown",6,2,0.333333333333333,"Spanish (European)"
"chick","solidity","unclear/unknown",6,2,0.333333333333333,"Korean"
"chick","solidity","unclear/unknown",6,2,0.333333333333333,"Spanish (Mexican)"
"chick","count_mass","unclear/unknown",4,1,0.25,"Japanese"
"chick","count_mass","unclear/unknown",4,1,0.25,"Russian"
"chick","count_mass","unclear/unknown",4,1,0.25,"Mandarin (Beijing)"
"chick","count_mass","unclear/unknown",4,1,0.25,"Spanish (European)"
"chick","count_mass","unclear/unknown",4,1,0.25,"Korean"
"chick","count_mass","unclear/unknown",4,1,0.25,"Spanish (Mexican)"
"chick","solidity","solid",6,4,0.666666666666667,"Japanese"
"chick","solidity","solid",6,4,0.666666666666667,"Russian"
"chick","solidity","solid",6,4,0.666666666666667,"Mandarin (Beijing)"
"chick","solidity","solid",6,4,0.666666666666667,"Spanish (European)"
"chick","solidity","solid",6,4,0.666666666666667,"Korean"
"chick","solidity","solid",6,4,0.666666666666667,"Spanish (Mexican)"
"chicken","category_organization","none of these",7,4,0.571428571428571,"Japanese"
"chicken","solidity","solid",2,2,1,"Japanese"
"chicken","count_mass","unclear/unknown",11,2,0.181818181818182,"Japanese"
"chicken","category_organization","shape",7,3,0.428571428571429,"Japanese"
"chicken","count_mass","count noun",11,6,0.545454545454545,"Japanese"
"chicken","count_mass","mass noun",11,3,0.272727272727273,"Japanese"
"chicken (animal)","category_organization","material",6,2,0.333333333333333,"English (American)"
"chicken (animal)","category_organization","material",6,2,0.333333333333333,"Korean"
"chicken (animal)","category_organization","material",6,2,0.333333333333333,"Spanish (European)"
"chicken (animal)","category_organization","material",6,2,0.333333333333333,"Spanish (Peruvian)"
"chicken (animal)","category_organization","material",6,2,0.333333333333333,"Mandarin (Taiwanese)"
"chicken (animal)","category_organization","material",6,2,0.333333333333333,"Cantonese"
"chicken (animal)","category_organization","material",6,2,0.333333333333333,"French (French)"
"chicken (animal)","category_organization","material",6,2,0.333333333333333,"Mandarin (Taiwanese)"
"chicken (animal)","category_organization","material",6,2,0.333333333333333,"Russian"
"chicken (animal)","category_organization","material",6,2,0.333333333333333,"Turkish"
"chicken (animal)","category_organization","material",6,2,0.333333333333333,"Kiswahili"
"chicken (animal)","category_organization","none of these",6,3,0.5,"English (American)"
"chicken (animal)","category_organization","none of these",6,3,0.5,"Korean"
"chicken (animal)","category_organization","none of these",6,3,0.5,"Spanish (European)"
"chicken (animal)","category_organization","none of these",6,3,0.5,"Spanish (Peruvian)"
"chicken (animal)","category_organization","none of these",6,3,0.5,"Mandarin (Taiwanese)"
"chicken (animal)","category_organization","none of these",6,3,0.5,"Cantonese"
"chicken (animal)","category_organization","none of these",6,3,0.5,"French (French)"
"chicken (animal)","category_organization","none of these",6,3,0.5,"Mandarin (Taiwanese)"
"chicken (animal)","category_organization","none of these",6,3,0.5,"Russian"
"chicken (animal)","category_organization","none of these",6,3,0.5,"Turkish"
"chicken (animal)","category_organization","none of these",6,3,0.5,"Kiswahili"
"chicken (animal)","category_organization","shape",6,1,0.166666666666667,"English (American)"
"chicken (animal)","category_organization","shape",6,1,0.166666666666667,"Korean"
"chicken (animal)","category_organization","shape",6,1,0.166666666666667,"Spanish (European)"
"chicken (animal)","category_organization","shape",6,1,0.166666666666667,"Spanish (Peruvian)"
"chicken (animal)","category_organization","shape",6,1,0.166666666666667,"Mandarin (Taiwanese)"
"chicken (animal)","category_organization","shape",6,1,0.166666666666667,"Cantonese"
"chicken (animal)","category_organization","shape",6,1,0.166666666666667,"French (French)"
"chicken (animal)","category_organization","shape",6,1,0.166666666666667,"Mandarin (Taiwanese)"
"chicken (animal)","category_organization","shape",6,1,0.166666666666667,"Russian"
"chicken (animal)","category_organization","shape",6,1,0.166666666666667,"Turkish"
"chicken (animal)","category_organization","shape",6,1,0.166666666666667,"Kiswahili"
"chicken (animal)","count_mass","count noun",9,7,0.777777777777778,"English (American)"
"chicken (animal)","count_mass","count noun",9,7,0.777777777777778,"Korean"
"chicken (animal)","count_mass","count noun",9,7,0.777777777777778,"Spanish (European)"
"chicken (animal)","count_mass","count noun",9,7,0.777777777777778,"Spanish (Peruvian)"
"chicken (animal)","count_mass","count noun",9,7,0.777777777777778,"Mandarin (Taiwanese)"
"chicken (animal)","count_mass","count noun",9,7,0.777777777777778,"Cantonese"
"chicken (animal)","count_mass","count noun",9,7,0.777777777777778,"French (French)"
"chicken (animal)","count_mass","count noun",9,7,0.777777777777778,"Mandarin (Taiwanese)"
"chicken (animal)","count_mass","count noun",9,7,0.777777777777778,"Russian"
"chicken (animal)","count_mass","count noun",9,7,0.777777777777778,"Turkish"
"chicken (animal)","count_mass","count noun",9,7,0.777777777777778,"Kiswahili"
"chicken (animal)","count_mass","mass noun",9,1,0.111111111111111,"English (American)"
"chicken (animal)","count_mass","mass noun",9,1,0.111111111111111,"Korean"
"chicken (animal)","count_mass","mass noun",9,1,0.111111111111111,"Spanish (European)"
"chicken (animal)","count_mass","mass noun",9,1,0.111111111111111,"Spanish (Peruvian)"
"chicken (animal)","count_mass","mass noun",9,1,0.111111111111111,"Mandarin (Taiwanese)"
"chicken (animal)","count_mass","mass noun",9,1,0.111111111111111,"Cantonese"
"chicken (animal)","count_mass","mass noun",9,1,0.111111111111111,"French (French)"
"chicken (animal)","count_mass","mass noun",9,1,0.111111111111111,"Mandarin (Taiwanese)"
"chicken (animal)","count_mass","mass noun",9,1,0.111111111111111,"Russian"
"chicken (animal)","count_mass","mass noun",9,1,0.111111111111111,"Turkish"
"chicken (animal)","count_mass","mass noun",9,1,0.111111111111111,"Kiswahili"
"chicken (animal)","count_mass","unclear/unknown",9,1,0.111111111111111,"English (American)"
"chicken (animal)","count_mass","unclear/unknown",9,1,0.111111111111111,"Korean"
"chicken (animal)","count_mass","unclear/unknown",9,1,0.111111111111111,"Spanish (European)"
"chicken (animal)","count_mass","unclear/unknown",9,1,0.111111111111111,"Spanish (Peruvian)"
"chicken (animal)","count_mass","unclear/unknown",9,1,0.111111111111111,"Mandarin (Taiwanese)"
"chicken (animal)","count_mass","unclear/unknown",9,1,0.111111111111111,"Cantonese"
"chicken (animal)","count_mass","unclear/unknown",9,1,0.111111111111111,"French (French)"
"chicken (animal)","count_mass","unclear/unknown",9,1,0.111111111111111,"Mandarin (Taiwanese)"
"chicken (animal)","count_mass","unclear/unknown",9,1,0.111111111111111,"Russian"
"chicken (animal)","count_mass","unclear/unknown",9,1,0.111111111111111,"Turkish"
"chicken (animal)","count_mass","unclear/unknown",9,1,0.111111111111111,"Kiswahili"
"chicken (animal)","solidity","solid",6,6,1,"English (American)"
"chicken (animal)","solidity","solid",6,6,1,"Korean"
"chicken (animal)","solidity","solid",6,6,1,"Spanish (European)"
"chicken (animal)","solidity","solid",6,6,1,"Spanish (Peruvian)"
"chicken (animal)","solidity","solid",6,6,1,"Mandarin (Taiwanese)"
"chicken (animal)","solidity","solid",6,6,1,"Cantonese"
"chicken (animal)","solidity","solid",6,6,1,"French (French)"
"chicken (animal)","solidity","solid",6,6,1,"Mandarin (Taiwanese)"
"chicken (animal)","solidity","solid",6,6,1,"Russian"
"chicken (animal)","solidity","solid",6,6,1,"Turkish"
"chicken (animal)","solidity","solid",6,6,1,"Kiswahili"
"chicken (food)","solidity","unclear/unknown",9,1,0.111111111111111,"Mandarin (Taiwanese)"
"chicken (food)","solidity","unclear/unknown",9,1,0.111111111111111,"Kiswahili"
"chicken (food)","solidity","unclear/unknown",9,1,0.111111111111111,"English (Australian)"
"chicken (food)","solidity","unclear/unknown",9,1,0.111111111111111,"Russian"
"chicken (food)","solidity","unclear/unknown",9,1,0.111111111111111,"Korean"
"chicken (food)","solidity","unclear/unknown",9,1,0.111111111111111,"Spanish (European)"
"chicken (food)","solidity","unclear/unknown",9,1,0.111111111111111,"French (French)"
"chicken (food)","solidity","unclear/unknown",9,1,0.111111111111111,"Spanish (Mexican)"
"chicken (food)","solidity","unclear/unknown",9,1,0.111111111111111,"English (American)"
"chicken (food)","solidity","unclear/unknown",9,1,0.111111111111111,"Cantonese"
"chicken (food)","solidity","unclear/unknown",9,1,0.111111111111111,"Spanish (Peruvian)"
"chicken (food)","solidity","unclear/unknown",9,1,0.111111111111111,"Catalan"
"chicken (food)","solidity","unclear/unknown",9,1,0.111111111111111,"Cantonese"
"chicken (food)","solidity","unclear/unknown",9,1,0.111111111111111,"Mandarin (Beijing)"
"chicken (food)","category_organization","material",7,5,0.714285714285714,"Mandarin (Taiwanese)"
"chicken (food)","category_organization","material",7,5,0.714285714285714,"Kiswahili"
"chicken (food)","category_organization","material",7,5,0.714285714285714,"English (Australian)"
"chicken (food)","category_organization","material",7,5,0.714285714285714,"Russian"
"chicken (food)","category_organization","material",7,5,0.714285714285714,"Korean"
"chicken (food)","category_organization","material",7,5,0.714285714285714,"Spanish (European)"
"chicken (food)","category_organization","material",7,5,0.714285714285714,"French (French)"
"chicken (food)","category_organization","material",7,5,0.714285714285714,"Spanish (Mexican)"
"chicken (food)","category_organization","material",7,5,0.714285714285714,"English (American)"
"chicken (food)","category_organization","material",7,5,0.714285714285714,"Cantonese"
"chicken (food)","category_organization","material",7,5,0.714285714285714,"Spanish (Peruvian)"
"chicken (food)","category_organization","material",7,5,0.714285714285714,"Catalan"
"chicken (food)","category_organization","material",7,5,0.714285714285714,"Cantonese"
"chicken (food)","category_organization","material",7,5,0.714285714285714,"Mandarin (Beijing)"
"chicken (food)","category_organization","none of these",7,2,0.285714285714286,"Mandarin (Taiwanese)"
"chicken (food)","category_organization","none of these",7,2,0.285714285714286,"Kiswahili"
"chicken (food)","category_organization","none of these",7,2,0.285714285714286,"English (Australian)"
"chicken (food)","category_organization","none of these",7,2,0.285714285714286,"Russian"
"chicken (food)","category_organization","none of these",7,2,0.285714285714286,"Korean"
"chicken (food)","category_organization","none of these",7,2,0.285714285714286,"Spanish (European)"
"chicken (food)","category_organization","none of these",7,2,0.285714285714286,"French (French)"
"chicken (food)","category_organization","none of these",7,2,0.285714285714286,"Spanish (Mexican)"
"chicken (food)","category_organization","none of these",7,2,0.285714285714286,"English (American)"
"chicken (food)","category_organization","none of these",7,2,0.285714285714286,"Cantonese"
"chicken (food)","category_organization","none of these",7,2,0.285714285714286,"Spanish (Peruvian)"
"chicken (food)","category_organization","none of these",7,2,0.285714285714286,"Catalan"
"chicken (food)","category_organization","none of these",7,2,0.285714285714286,"Cantonese"
"chicken (food)","category_organization","none of these",7,2,0.285714285714286,"Mandarin (Beijing)"
"chicken (food)","count_mass","count noun",8,4,0.5,"Mandarin (Taiwanese)"
"chicken (food)","count_mass","count noun",8,4,0.5,"Kiswahili"
"chicken (food)","count_mass","count noun",8,4,0.5,"English (Australian)"
"chicken (food)","count_mass","count noun",8,4,0.5,"Russian"
"chicken (food)","count_mass","count noun",8,4,0.5,"Korean"
"chicken (food)","count_mass","count noun",8,4,0.5,"Spanish (European)"
"chicken (food)","count_mass","count noun",8,4,0.5,"French (French)"
"chicken (food)","count_mass","count noun",8,4,0.5,"Spanish (Mexican)"
"chicken (food)","count_mass","count noun",8,4,0.5,"English (American)"
"chicken (food)","count_mass","count noun",8,4,0.5,"Cantonese"
"chicken (food)","count_mass","count noun",8,4,0.5,"Spanish (Peruvian)"
"chicken (food)","count_mass","count noun",8,4,0.5,"Catalan"
"chicken (food)","count_mass","count noun",8,4,0.5,"Cantonese"
"chicken (food)","count_mass","count noun",8,4,0.5,"Mandarin (Beijing)"
"chicken (food)","count_mass","mass noun",8,3,0.375,"Mandarin (Taiwanese)"
"chicken (food)","count_mass","mass noun",8,3,0.375,"Kiswahili"
"chicken (food)","count_mass","mass noun",8,3,0.375,"English (Australian)"
"chicken (food)","count_mass","mass noun",8,3,0.375,"Russian"
"chicken (food)","count_mass","mass noun",8,3,0.375,"Korean"
"chicken (food)","count_mass","mass noun",8,3,0.375,"Spanish (European)"
"chicken (food)","count_mass","mass noun",8,3,0.375,"French (French)"
"chicken (food)","count_mass","mass noun",8,3,0.375,"Spanish (Mexican)"
"chicken (food)","count_mass","mass noun",8,3,0.375,"English (American)"
"chicken (food)","count_mass","mass noun",8,3,0.375,"Cantonese"
"chicken (food)","count_mass","mass noun",8,3,0.375,"Spanish (Peruvian)"
"chicken (food)","count_mass","mass noun",8,3,0.375,"Catalan"
"chicken (food)","count_mass","mass noun",8,3,0.375,"Cantonese"
"chicken (food)","count_mass","mass noun",8,3,0.375,"Mandarin (Beijing)"
"chicken (food)","count_mass","unclear/unknown",8,1,0.125,"Mandarin (Taiwanese)"
"chicken (food)","count_mass","unclear/unknown",8,1,0.125,"Kiswahili"
"chicken (food)","count_mass","unclear/unknown",8,1,0.125,"English (Australian)"
"chicken (food)","count_mass","unclear/unknown",8,1,0.125,"Russian"
"chicken (food)","count_mass","unclear/unknown",8,1,0.125,"Korean"
"chicken (food)","count_mass","unclear/unknown",8,1,0.125,"Spanish (European)"
"chicken (food)","count_mass","unclear/unknown",8,1,0.125,"French (French)"
"chicken (food)","count_mass","unclear/unknown",8,1,0.125,"Spanish (Mexican)"
"chicken (food)","count_mass","unclear/unknown",8,1,0.125,"English (American)"
"chicken (food)","count_mass","unclear/unknown",8,1,0.125,"Cantonese"
"chicken (food)","count_mass","unclear/unknown",8,1,0.125,"Spanish (Peruvian)"
"chicken (food)","count_mass","unclear/unknown",8,1,0.125,"Catalan"
"chicken (food)","count_mass","unclear/unknown",8,1,0.125,"Cantonese"
"chicken (food)","count_mass","unclear/unknown",8,1,0.125,"Mandarin (Beijing)"
"chicken (food)","solidity","solid",9,8,0.888888888888889,"Mandarin (Taiwanese)"
"chicken (food)","solidity","solid",9,8,0.888888888888889,"Kiswahili"
"chicken (food)","solidity","solid",9,8,0.888888888888889,"English (Australian)"
"chicken (food)","solidity","solid",9,8,0.888888888888889,"Russian"
"chicken (food)","solidity","solid",9,8,0.888888888888889,"Korean"
"chicken (food)","solidity","solid",9,8,0.888888888888889,"Spanish (European)"
"chicken (food)","solidity","solid",9,8,0.888888888888889,"French (French)"
"chicken (food)","solidity","solid",9,8,0.888888888888889,"Spanish (Mexican)"
"chicken (food)","solidity","solid",9,8,0.888888888888889,"English (American)"
"chicken (food)","solidity","solid",9,8,0.888888888888889,"Cantonese"
"chicken (food)","solidity","solid",9,8,0.888888888888889,"Spanish (Peruvian)"
"chicken (food)","solidity","solid",9,8,0.888888888888889,"Catalan"
"chicken (food)","solidity","solid",9,8,0.888888888888889,"Cantonese"
"chicken (food)","solidity","solid",9,8,0.888888888888889,"Mandarin (Beijing)"
"chickpea","category_organization","material",9,5,0.555555555555556,"Turkish"
"chickpea","category_organization","none of these",9,2,0.222222222222222,"Turkish"
"chickpea","category_organization","shape",9,2,0.222222222222222,"Turkish"
"chickpea","count_mass","count noun",4,4,1,"Turkish"
"chickpea","solidity","solid",8,8,1,"Turkish"
"chili","category_organization","none of these",6,1,0.166666666666667,"Spanish (Mexican)"
"chili","category_organization","color",6,2,0.333333333333333,"Spanish (Mexican)"
"chili","category_organization","material",6,3,0.5,"Spanish (Mexican)"
"chili","solidity","solid",10,4,0.4,"Spanish (Mexican)"
"chili","count_mass","count noun",6,2,0.333333333333333,"Spanish (Mexican)"
"chili","count_mass","mass noun",6,4,0.666666666666667,"Spanish (Mexican)"
"chili","solidity","non-solid",10,6,0.6,"Spanish (Mexican)"
"chin","category_organization","none of these",4,1,0.25,"English (American)"
"chin","category_organization","none of these",4,1,0.25,"English (Australian)"
"chin","category_organization","none of these",4,1,0.25,"Turkish"
"chin","category_organization","none of these",4,1,0.25,"French (French)"
"chin","category_organization","none of these",4,1,0.25,"Cantonese"
"chin","category_organization","none of these",4,1,0.25,"Mandarin (Beijing)"
"chin","category_organization","none of these",4,1,0.25,"Japanese"
"chin","category_organization","none of these",4,1,0.25,"Korean"
"chin","category_organization","none of these",4,1,0.25,"Mandarin (Taiwanese)"
"chin","category_organization","shape",4,3,0.75,"English (American)"
"chin","category_organization","shape",4,3,0.75,"English (Australian)"
"chin","category_organization","shape",4,3,0.75,"Turkish"
"chin","category_organization","shape",4,3,0.75,"French (French)"
"chin","category_organization","shape",4,3,0.75,"Cantonese"
"chin","category_organization","shape",4,3,0.75,"Mandarin (Beijing)"
"chin","category_organization","shape",4,3,0.75,"Japanese"
"chin","category_organization","shape",4,3,0.75,"Korean"
"chin","category_organization","shape",4,3,0.75,"Mandarin (Taiwanese)"
"chin","count_mass","count noun",8,7,0.875,"English (American)"
"chin","count_mass","count noun",8,7,0.875,"English (Australian)"
"chin","count_mass","count noun",8,7,0.875,"Turkish"
"chin","count_mass","count noun",8,7,0.875,"French (French)"
"chin","count_mass","count noun",8,7,0.875,"Cantonese"
"chin","count_mass","count noun",8,7,0.875,"Mandarin (Beijing)"
"chin","count_mass","count noun",8,7,0.875,"Japanese"
"chin","count_mass","count noun",8,7,0.875,"Korean"
"chin","count_mass","count noun",8,7,0.875,"Mandarin (Taiwanese)"
"chin","count_mass","unclear/unknown",8,1,0.125,"English (American)"
"chin","count_mass","unclear/unknown",8,1,0.125,"English (Australian)"
"chin","count_mass","unclear/unknown",8,1,0.125,"Turkish"
"chin","count_mass","unclear/unknown",8,1,0.125,"French (French)"
"chin","count_mass","unclear/unknown",8,1,0.125,"Cantonese"
"chin","count_mass","unclear/unknown",8,1,0.125,"Mandarin (Beijing)"
"chin","count_mass","unclear/unknown",8,1,0.125,"Japanese"
"chin","count_mass","unclear/unknown",8,1,0.125,"Korean"
"chin","count_mass","unclear/unknown",8,1,0.125,"Mandarin (Taiwanese)"
"chin","solidity","solid",4,4,1,"English (American)"
"chin","solidity","solid",4,4,1,"English (Australian)"
"chin","solidity","solid",4,4,1,"Turkish"
"chin","solidity","solid",4,4,1,"French (French)"
"chin","solidity","solid",4,4,1,"Cantonese"
"chin","solidity","solid",4,4,1,"Mandarin (Beijing)"
"chin","solidity","solid",4,4,1,"Japanese"
"chin","solidity","solid",4,4,1,"Korean"
"chin","solidity","solid",4,4,1,"Mandarin (Taiwanese)"
"chips","count_mass","count noun",10,4,0.4,"Japanese"
"chips","count_mass","count noun",10,4,0.4,"Cantonese"
"chips","count_mass","count noun",10,4,0.4,"Turkish"
"chips","count_mass","count noun",10,4,0.4,"French (French)"
"chips","count_mass","count noun",10,4,0.4,"Spanish (Mexican)"
"chips","count_mass","count noun",10,4,0.4,"English (American)"
"chips","count_mass","count noun",10,4,0.4,"Spanish (European)"
"chips","count_mass","count noun",10,4,0.4,"English (Australian)"
"chips","count_mass","count noun",10,4,0.4,"Russian"
"chips","count_mass","mass noun",10,5,0.5,"Japanese"
"chips","count_mass","mass noun",10,5,0.5,"Cantonese"
"chips","count_mass","mass noun",10,5,0.5,"Turkish"
"chips","count_mass","mass noun",10,5,0.5,"French (French)"
"chips","count_mass","mass noun",10,5,0.5,"Spanish (Mexican)"
"chips","count_mass","mass noun",10,5,0.5,"English (American)"
"chips","count_mass","mass noun",10,5,0.5,"Spanish (European)"
"chips","count_mass","mass noun",10,5,0.5,"English (Australian)"
"chips","count_mass","mass noun",10,5,0.5,"Russian"
"chips","category_organization","material",6,3,0.5,"Japanese"
"chips","category_organization","material",6,3,0.5,"Cantonese"
"chips","category_organization","material",6,3,0.5,"Turkish"
"chips","category_organization","material",6,3,0.5,"French (French)"
"chips","category_organization","material",6,3,0.5,"Spanish (Mexican)"
"chips","category_organization","material",6,3,0.5,"English (American)"
"chips","category_organization","material",6,3,0.5,"Spanish (European)"
"chips","category_organization","material",6,3,0.5,"English (Australian)"
"chips","category_organization","material",6,3,0.5,"Russian"
"chips","category_organization","shape",6,3,0.5,"Japanese"
"chips","category_organization","shape",6,3,0.5,"Cantonese"
"chips","category_organization","shape",6,3,0.5,"Turkish"
"chips","category_organization","shape",6,3,0.5,"French (French)"
"chips","category_organization","shape",6,3,0.5,"Spanish (Mexican)"
"chips","category_organization","shape",6,3,0.5,"English (American)"
"chips","category_organization","shape",6,3,0.5,"Spanish (European)"
"chips","category_organization","shape",6,3,0.5,"English (Australian)"
"chips","category_organization","shape",6,3,0.5,"Russian"
"chips","solidity","solid",10,9,0.9,"Japanese"
"chips","solidity","solid",10,9,0.9,"Cantonese"
"chips","solidity","solid",10,9,0.9,"Turkish"
"chips","solidity","solid",10,9,0.9,"French (French)"
"chips","solidity","solid",10,9,0.9,"Spanish (Mexican)"
"chips","solidity","solid",10,9,0.9,"English (American)"
"chips","solidity","solid",10,9,0.9,"Spanish (European)"
"chips","solidity","solid",10,9,0.9,"English (Australian)"
"chips","solidity","solid",10,9,0.9,"Russian"
"chips","count_mass","unclear/unknown",10,1,0.1,"Japanese"
"chips","count_mass","unclear/unknown",10,1,0.1,"Cantonese"
"chips","count_mass","unclear/unknown",10,1,0.1,"Turkish"
"chips","count_mass","unclear/unknown",10,1,0.1,"French (French)"
"chips","count_mass","unclear/unknown",10,1,0.1,"Spanish (Mexican)"
"chips","count_mass","unclear/unknown",10,1,0.1,"English (American)"
"chips","count_mass","unclear/unknown",10,1,0.1,"Spanish (European)"
"chips","count_mass","unclear/unknown",10,1,0.1,"English (Australian)"
"chips","count_mass","unclear/unknown",10,1,0.1,"Russian"
"chips","solidity","non-solid",10,1,0.1,"Japanese"
"chips","solidity","non-solid",10,1,0.1,"Cantonese"
"chips","solidity","non-solid",10,1,0.1,"Turkish"
"chips","solidity","non-solid",10,1,0.1,"French (French)"
"chips","solidity","non-solid",10,1,0.1,"Spanish (Mexican)"
"chips","solidity","non-solid",10,1,0.1,"English (American)"
"chips","solidity","non-solid",10,1,0.1,"Spanish (European)"
"chips","solidity","non-solid",10,1,0.1,"English (Australian)"
"chips","solidity","non-solid",10,1,0.1,"Russian"
"chocolate","category_organization","none of these",11,3,0.272727272727273,"Spanish (Peruvian)"
"chocolate","category_organization","none of these",11,3,0.272727272727273,"Mandarin (Beijing)"
"chocolate","category_organization","none of these",11,3,0.272727272727273,"Mandarin (Taiwanese)"
"chocolate","category_organization","none of these",11,3,0.272727272727273,"Turkish"
"chocolate","category_organization","none of these",11,3,0.272727272727273,"Spanish (Mexican)"
"chocolate","category_organization","none of these",11,3,0.272727272727273,"Cantonese"
"chocolate","category_organization","none of these",11,3,0.272727272727273,"Russian"
"chocolate","category_organization","none of these",11,3,0.272727272727273,"Korean"
"chocolate","category_organization","none of these",11,3,0.272727272727273,"Japanese"
"chocolate","category_organization","none of these",11,3,0.272727272727273,"French (French)"
